	COD	UF	Renda(Total)	Renda(Beneficios)	Total(%)	Beneficio(>Sal)	Beneficio(>Sal)(%)	Beneficio(<=Sal)	Beneficio(<=Sal)(%)
1798	mg	3122405	1089264.75776147	147940.85011392	0.13581716388029552	61057.08512534	0.05605348441715622	86883.76498858	0.07976367946313934
1799	mg	3141405	1986893.52478262	445299.48474768	0.22411844378847573	66060.29158268	0.03324802801896869	379239.193165	0.19087041576950703
1800	mg	3104304	3431739.98739863	491439.49595266	0.14320417565352525	323393.51413474	0.09423601884823528	168045.98181792	0.048968156805289986
1801	mg	3170503	1498756.77262077	265230.17962975	0.176966793061399	106949.59554076	0.07135887389769376	158280.58408899	0.10560791916370522
1802	mg	3106507	1199041.07040099	281152.24497484	0.23448091305230728	94828.91817904	0.07908729777481832	186323.3267958	0.15539361527748896
1803	mg	3151503	9684319.98880435	906921.85186499	0.09364848052454335	503746.64595385	0.052016728746696834	403175.20591114	0.04163175177784651
1804	mg	3165578	960846.59145393	71935.16907882	0.07486644561018782	22109.10433882	0.02301002525841824	49826.06474	0.05185642035176957
1805	mg	3158003	1661649.75292816	438418.21331618	0.2638451409772723	233157.79475093	0.14031705197804728	205260.41856525	0.12352808899922502
1806	mg	3129509	8211845.39857565	1087623.62758905	0.13244570188543722	861835.52355566	0.10495028604717108	225788.10403339	0.02749541583826616
1807	mg	3132305	1119785.54325371	177605.97017853	0.1586071290601488	39466.29514848	0.03524451211774406	138139.67503005	0.12336261694240473
1808	mg	3126208	1016391.79055483	96421.06809224	0.09486604377196463	4721.3904685	0.004645246559815952	91699.67762374	0.09022079721214868
1809	mg	3169000	3243065.37050879	590991.22370379	0.182232288339927	371664.55799246	0.11460285733745515	219326.66571133	0.06762943100247185
1810	mg	3167608	2484792.66781591	341635.87433125	0.13749069640950848	109195.82638445	0.043945648986654186	232440.0479468	0.09354504742285431
1811	mg	3111705	561396.06434781	132404.15475659	0.23584802809476002	49286.5877655	0.08779289862453463	83117.56699109	0.14805512947022542
1812	mg	3130903	3745761.60608903	960847.85281691	0.2565160183325539	475916.67678653	0.12705471592556505	484931.17603038	0.1294613024069888
1813	mg	3138401	12257671.7466274	2973517.48941801	0.2425841995839177	2303748.50603674	0.18794340015432356	669768.98338127	0.054640799429594086
1814	mg	3127339	335182.7524701	135820.30141495	0.405212679990346	34074.3940844	0.10165915111470304	101745.90733055	0.303553528875643
1815	mg	3103603	415573.98410812	161164.11024598	0.38781087461925884	112543.37139057	0.27081428504747196	48620.73885541	0.11699658957178688
1816	mg	3101508	9873919.98505642	2558690.94129386	0.25913628479532785	2151715.613163	0.21791908547157474	406975.32813086	0.041217199323753125
1817	mg	3171709	1175382.58474963	254254.52085606	0.21631639276858874	111126.18763006	0.09454469469932733	143128.333226	0.1217716980692614
1818	mg	3172004	7424995.58903396	1638852.95556774	0.2207210679004545	1111046.01008089	0.1496359151676539	527806.94548685	0.07108515273280062
1819	mg	3143807	1527656.8905045	107126.86461147	0.07012495101311131	34593.51428355	0.0226448193298992	72533.35032792	0.04748013168321211
1820	mg	3103900	1314727.8691199	189763.82828199	0.14433696336643487	101465.86003883	0.07717632098781999	88297.96824316	0.06716064237861488
1821	mg	3171501	423401.49392025	93719.14434574	0.22134816643654195	32606.01868621	0.07700969211117505	61113.12565953	0.14433847432536692
1822	mg	3153509	1537903.39298767	273759.52139677	0.1780082693392984	140523.63472042	0.09137351238131161	133235.88667635	0.08663475695798677
1823	mg	3139102	707319.44348706	176788.60808234	0.24994167728626035	102240.76917634	0.14454680995661112	74547.838906	0.10539486732964921
1824	mg	3124609	699805.1315445	111706.47951914	0.15962512202875534	66593.99888452	0.09516077531118439	45112.48063462	0.06446434671757095
1825	mg	3135100	9481257.46069367	1217915.39230365	0.12845504906419286	550947.61017268	0.058109128715967955	666967.78213097	0.0703459203482249
1826	mg	3116100	1374611.77594243	271399.73302177	0.19743736942432283	71758.85736428	0.05220299914503667	199640.87565749	0.14523437027928615
1827	mg	3161205	1095275.54699966	233013.46381461	0.21274414867830727	130324.36861894	0.11898774602970338	102689.09519567	0.09375640264860388
1828	mg	3134400	9717189.5040471	770344.09096277	0.07927642973741847	490537.4259825	0.0504814098539703	279806.66498027	0.028795019883448163
1829	mg	3123304	716633.9268936	225051.42777545	0.31403959445652063	141638.59101846	0.19764427234476906	83412.83675699	0.11639532211175156
1830	mg	3117207	440413.54571889	76836.95285826	0.17446546230279664	40474.01891291	0.09190003192759204	36362.93394535	0.0825654303752046
1831	mg	3126406	382528.8138406	73435.80847653	0.19197458026555547	34582.70352551	0.09040548652609638	38853.10495102	0.1015690937394591
1832	mg	3161809	1488998.72787825	292934.13080755	0.1967322908495474	157991.6216358	0.10610594802920369	134942.50917175	0.09062634282034374
1833	mg	3126109	16003983.2528305	2926153.99881601	0.18283910652671323	2043795.11088742	0.12770540174902706	882358.88792859	0.05513370477768614
1834	mg	3157500	533815.19162351	112503.01396606	0.21075273939638328	26276.41294941	0.0492238013487302	86226.60101665	0.1615289380476531
1835	mg	3132008	262876.96341845	108253.70425755	0.4118036926850481	18266.39890875	0.06948649539774765	89987.3053488	0.3423171972873004
1836	mg	3119104	4706564.57336445	1505260.37000095	0.31982146351918145	1208511.93721392	0.2567715620121674	296748.43278703	0.06304990150701402
1837	mg	3115607	173617.61786186	33146.72380923	0.19091797374851333	4772.76558764	0.027490099486547976	28373.95822159	0.16342787426196534
1838	mg	3126950	204654.81648571	53747.59814968	0.26262562041110293	1655.67516866	0.008090086503171097	52091.92298102	0.25453553390793177
1839	mg	3171303	21594196.350476	3780000.09470016	0.1750470373312521	3265363.46606365	0.15121486408044407	514636.62863651	0.023832173250808004
1840	mg	3160108	623265.25494272	158180.46836857	0.25379317572115784	68117.20094027	0.10929086837438128	90063.2674283	0.14450230734677658
1841	mg	3143708	631163.54895687	150851.42164002	0.239005281419267	84843.19150202	0.13442346542705316	66008.230138	0.10458181599221379
1842	mg	3156908	5783839.49371264	704763.2696272	0.12185041967248873	426748.90337682	0.07378297821727593	278014.36625038	0.0480674414552128
1843	mg	3119302	6855270.25582996	703538.62617591	0.10262740926626435	328745.54139897	0.04795515408300546	374793.08477694	0.05467225518325888
1844	mg	3115409	293948.7270575	97361.51834016	0.3312193909283876	45293.97840677	0.15408802365015836	52067.53993339	0.17713136727822926
1845	mg	3108552	2152558.85128861	176028.56815193	0.08177642532121808	64158.73695443	0.029805799231004508	111869.8311975	0.05197062609021357
1846	mg	3121704	304141.84781152	136713.41300178	0.449505433025786	36341.0941683	0.11948731958392313	100372.31883348	0.33001811344186294
1847	mg	3123528	1209702.22896242	187909.95217992	0.15533570797922164	92201.41176416	0.07621827054352256	95708.54041576	0.07911743743569909
1848	mg	3142700	1492524.10323465	329709.79827093	0.22090752005704395	78852.06886751	0.05283135374270945	250857.72940342	0.1680761663143345
1849	mg	3149101	2127362.34364311	353645.98176475	0.1662368344638135	210259.65138944	0.09883584337089006	143386.33037531	0.06740099109292345
1850	mg	3127206	535668.71169716	104384.26806041	0.19486721135847035	58476.31216763	0.10916506954897441	45907.95589278	0.08570214180949594
1851	mg	3152105	13488053.6726734	3423283.44194808	0.2538011432208045	2742195.68906296	0.20330551431735538	681087.75288512	0.050495628903449115
1852	mg	3136504	1018453.32804644	171867.5468301	0.1687534834411804	34390.79965098	0.033767673690994926	137476.74717912	0.13498580975018548
1853	mg	3165107	1536968.87300435	212194.44946537	0.13806034279053966	121473.14942546	0.07903422870758177	90721.30003991	0.059026114082957895
1854	mg	3135902	966324.35713701	178827.74756033	0.18505975373543748	127052.43413518	0.13148011141063054	51775.31342515	0.05357964232480694
1855	mg	3139250	557731.83689387	185179.51070008	0.33202248544997	45046.50983001	0.08076732732505251	140133.00087007	0.2512551581249175
1856	mg	3127701	76061299.7628999	11653430.70983	0.15321103828302107	9328258.12935635	0.12264131902077166	2325172.58047366	0.03056971926224957
1857	mg	3146701	1301799.59636406	513685.5199529	0.3945964658366995	396624.63434056	0.30467411070669925	117060.88561234	0.08992235513000027
1858	mg	3171402	648927.77927754	100561.25817153	0.15496525404334854	39166.70385273	0.06035602898112147	61394.5543188	0.09460922506222708
1859	mg	3151602	1907645.90975001	229336.37552625	0.12021957238191217	151108.27615377	0.07921191002033087	78228.09937248	0.04100766236158131
1860	mg	3129400	698607.93782038	141079.84270353	0.2019442308996541	67388.87248045	0.09646164727343312	73690.97022308	0.10548258362622095
1861	mg	3135076	457528.8165871	115582.49082566	0.2526234121991232	24135.146646	0.05275109626107098	91447.34417966	0.19987231593805221
1862	mg	3118007	9141541.30774556	2052269.37769497	0.22449927300072448	1688143.62001998	0.18466728565670087	364125.75767499	0.039831987344023594
1863	mg	3148103	20803883.2101665	2136185.6170791	0.10268206158911636	1409240.25706972	0.06773928899875041	726945.36000938	0.034942772590365934
1864	mg	3156601	942652.33457878	204616.23753065	0.21706437254205904	38153.99631994	0.04047515178221984	166462.24121071	0.1765892207598392
1865	mg	3121001	432823.67373827	126106.31056217	0.2913572390183697	37431.7304597	0.08648263191429564	88674.58010247	0.20487460710407407
1866	mg	3128204	1200783.66850813	334735.52413883	0.27876422116459165	112787.1292613	0.09392793408110578	221948.39487753	0.18483628708348585
1867	mg	3159803	3726686.62197603	455823.12569933	0.12231324281772728	273750.84906494	0.07345690068240483	182072.27663439	0.04885634213532245
1868	mg	3117405	769746.36717016	175348.84196045	0.22780080483535092	74888.35349955	0.09728964850443417	100460.4884609	0.13051115633091676
1869	mg	3124302	3338744.99827092	668011.99150205	0.2000787696718384	193516.96770338	0.0579609906727226	474495.02379867	0.14211777899911582
1870	mg	3149903	4450058.95409775	812848.33274298	0.18266012678202487	542466.11157533	0.12190088202670006	270382.22116765	0.060759244755324834
1871	mg	3133006	2869851.07674354	556880.47197665	0.19404507658583803	428490.80176854	0.14930767845095103	128389.67020811	0.04473739813488704
1872	mg	3130051	645819.73869334	200181.14243169	0.3099644226370475	41875.73387988	0.06484121089981768	158305.40855181	0.24512321173722978
1873	mg	3131901	9540461.6573595	2103252.42415003	0.22045604287163442	1748805.08218949	0.18330403129291592	354447.34196054	0.037152011578718495
1874	mg	3108404	5219218.81823797	457934.48955323	0.08774004415239878	224705.03183119	0.04305338397500861	233229.45772204	0.04468666017739016
1875	mg	3155603	2348608.82529068	522898.71712531	0.22264189399892614	210382.8740622	0.0895776562689879	312515.84306311	0.13306423772993825
1876	mg	3105608	32168295.4346509	8625384.27948529	0.26813308454616586	7483395.31909201	0.23263263464781164	1141988.96039328	0.035500449898354186
1877	mg	3142205	2405451.29000105	569133.50382606	0.23660155006747674	334588.39400384	0.13909589248165316	234545.10982222	0.09750565758582358
1878	mg	3143104	11363130.1716772	1474926.81918671	0.12979934198615367	1037514.48727251	0.09130534206661936	437412.3319142	0.038493999919534304
1879	mg	3135506	1465313.1546164	439922.54526631	0.3002242516422887	170893.5755412	0.11662597513903963	269028.96972511	0.18359827650324909
1880	mg	3158300	2045601.10217437	156597.16887024	0.07655313086397204	79041.37274574	0.03863968036667707	77555.7961245	0.03791345049729497
1881	mg	3154705	1080941.9168353	424776.64643864	0.3929689836455496	390004.27004848	0.3608003945210165	34772.37639016	0.03216858912453311
1882	mg	3123403	212962.10677637	22641.55280392	0.10631728407765863	6449.63187827	0.03028534970797745	16191.92092565	0.07603193436968118
1883	mg	3158607	599248.27331246	182843.37350331	0.3051212354649069	129107.13089144	0.2154484821087185	53736.24261187	0.08967275335618839
1884	mg	3134707	1091318.99085933	319616.35990755	0.2928716191916322	80326.45649364	0.07360492868394884	239289.90341391	0.21926669050768335
1885	mg	3167301	239686.09301607	63361.08591842	0.2643502804902907	26227.14185657	0.10942287692432609	37133.94406185	0.15492740356596457
1886	mg	3131703	25981066.7830439	8336417.83483518	0.32086510936786483	7436649.46526397	0.2862334147925509	899768.36957121	0.03463169457531392
1887	mg	3154309	3375306.86559116	767251.85968029	0.22731321631875137	423706.11435273	0.1255311387157449	343545.74532756	0.10178207760300648
1888	mg	3145703	256126.56336552	52243.44833673	0.20397512718028005	26210.48273764	0.10233410542519494	26032.96559909	0.10164102175508509
1889	mg	3105509	820207.77953025	193040.1846429	0.2353552227381434	64297.36575816	0.07839155804518756	128742.81888474	0.15696366469295583
1890	mg	3114105	2477321.47508842	381920.57398246	0.15416673928797578	257416.34576792	0.10390914072172742	124504.22821454	0.05025759856624834
1891	mg	3146404	793770.11906427	136662.57821581	0.17216896294472972	37782.79358176	0.04759916337780511	98879.78463405	0.1245697995669246
1892	mg	3117900	1678301.09542322	261250.82199417	0.1556638571628233	131134.54667848	0.07813529231202199	130116.27531569	0.07752856485080131
1893	mg	3137601	11014951.019016	2056240.3745366	0.18667721454110384	1776931.84889431	0.16131999550671164	279308.52564229	0.025357219034392177
1894	mg	3134905	7085259.76073307	634778.03431021	0.0895913566681334	417239.61246614	0.05888840022189542	217538.42184407	0.030702956446237984
1895	mg	3123809	669639.61783646	165741.49480234	0.2475084961935713	46654.17738144	0.06967057524489825	119087.3174209	0.17783792094867304
1896	mg	3171030	429892.72817324	116312.85912384	0.2705625182777406	10295.57637323	0.023949175453558836	106017.28275061	0.24661334282418174
1897	mg	3141009	1436141.0454657	265941.74189528	0.18517801070788462	48708.27892271	0.03391608301739978	217233.46297257	0.15126192769048483
1898	mg	3162708	1715725.47075112	369877.57903177	0.21558086380208769	32690.40419786	0.01905340029926152	337187.17483391	0.19652746350282618
1899	mg	3120508	1778369.52333685	272163.18496778	0.153040850844714	146193.74179642	0.08220661672277697	125969.44317136	0.07083423412193704
1900	mg	3105301	1162802.96135762	94364.48519568	0.0811526013706618	24896.11413743	0.021410432347336618	69468.37105825	0.05974216902332519
1901	mg	3146107	17013981.7521974	3763597.63317318	0.2212061637298454	3098467.81904061	0.1821130329260189	665129.81413257	0.039093130803826495
1902	mg	3163409	724971.09548538	190686.00631216	0.26302566750539563	61136.72565532	0.08432988023389809	129549.28065684	0.17869578727149754
1903	mg	3104205	8691629.72978536	1174052.84050819	0.1350785614445616	845577.90108074	0.09728646150019803	328474.93942745	0.03779209994436356
1904	mg	3126307	708498.76342578	94350.79585567	0.133170021919952	34579.66221793	0.0488069478776902	59771.13363774	0.08436307404226179
1905	mg	3112109	903493.76478873	93549.75982109	0.10354223069039704	34475.8893795	0.03815841428364669	59073.87044159	0.06538381640675034
1906	mg	3165503	572817.50299569	131066.27251319	0.2288098248181082	48835.79552057	0.08525541776424637	82230.47699262	0.14355440705386183
1907	mg	3109451	854882.23154252	133027.55082253	0.1556092124905903	67166.09251261	0.0785676553265329	65861.45830992	0.07704155716405739
1908	mg	3101607	23850514.5930378	3353370.97189893	0.14059952286638763	2675198.7196301	0.11216524109760788	678172.25226883	0.028434281768779747
1909	mg	3152501	41718314.299156	5849855.80612798	0.14022272722189852	4969599.41423456	0.11912272817636592	880256.39189342	0.021099999045532586
1910	mg	3150703	750926.09517435	87662.81413315	0.11673960286703906	45704.41887646	0.06086407060584084	41958.39525669	0.05587553226119822
