	Cod	Gini_RD	Gini_RP	RendaMedia	RendaMedia2010
2645	2512903	0.5166468974577394	0.5402965051555384	97.4313079160908	194.07378273390054
2646	2507507	0.6166241340652749	0.6206305667520369	329.760195019025	656.8505525711175
2647	2504108	0.47665599957227156	0.49066930886773474	77.1816354382365	153.7383852014744
2648	2500700	0.5907519310022883	0.5958877752165485	91.1724347847117	181.60671018567592
2649	2511509	0.4939044332294066	0.5089841395363757	83.1143554774865	165.5557921987206
2650	2503209	0.640786663158084	0.671317469915828	300.567448961073	598.7014136851226
2651	2506400	0.49654548544231447	0.5144196546959299	72.4002528696673	144.2143315720259
2652	2502102	0.4756346133951187	0.5037928892261008	66.2854010134836	132.03413553474172
2653	2513158	0.4259434008548765	0.5134455940261368	46.1275542770117	91.88164603633044
2654	2505238	0.5025232929760354	0.5469677477550743	75.2204151497647	149.83182325235236
2655	2513802	0.4994417641368406	0.4955609235376034	68.7469165911116	136.9372375214266
2656	2504355	0.42883283449807486	0.4396199075625502	82.3817599496361	164.096532456192
2657	2508307	0.5304605273930574	0.5432486104745298	110.258033291654	219.62338446836878
2658	2510600	0.4455611545146445	0.484410289504174	86.1718806439202	171.64608789058303
2659	2509800	0.5147612032637092	0.54112548859264	76.6321838287369	152.6439305075412
2660	2508505	0.5116925245633164	0.5850215189506893	57.0257206041797	113.58974386663179
2661	2513943	0.4376387801962046	0.46073077664911277	113.013323566671	225.11165736174917
2662	2505709	0.5653937890405747	0.6243598805428942	61.8997510198762	123.29834308557017
2663	2502300	0.5516467453693565	0.558515705727578	77.3721402676736	154.11785247609805
2664	2501708	0.5244781231044399	0.5625385667874027	91.621639181775	182.5014820862426
2665	2502607	0.47204789740861763	0.5238528889073764	73.8375620573632	147.07731306104137
2666	2515203	0.46156428917845715	0.44939109932579957	85.5893535028563	170.48574992294743
2667	2513851	0.6198742022328798	0.6061062525910247	119.89610006385	238.82148533275307
2668	2506301	0.54196063966333	0.545365053500952	128.002072834939	254.96780248758452
2669	2504009	0.6306166696974891	0.6338871119364143	224.612863558992	447.40719399075135
2670	2507408	0.5180853584785234	0.5207684718888014	88.6703414370363	176.6227811886959
2671	2517407	0.39399613509035003	0.4125642575127382	87.3757419745373	174.04406372932618
2672	2503555	0.552443577146122	0.625776339595231	39.3043091944527	78.29039891037435
2673	2512101	0.5281927185253641	0.538944713159755	115.295304322449	229.65714327251214
2674	2503100	0.4675277942239334	0.5043845748715566	94.7684616366855	188.7696493774219
2675	2510006	0.5284800256585044	0.5648788017250044	59.8259048599954	119.16744124647282
2676	2506905	0.4993762134968126	0.5231882041737074	103.482031607159	206.12624164181696
2677	2510709	0.5578997970878444	0.5722229308245703	84.3160010922866	167.94935454492972
2678	2517100	0.4629363513099072	0.42595859386040136	85.6111339332968	170.52913444292943
2679	2512754	0.4323202824179099	0.48140036895137395	85.1587859997226	169.62810092035565
2680	2516201	0.5934778383208501	0.5814364083298816	143.179917718366	285.20060786890883
2681	2506707	0.5264399464553168	0.5841302754848025	50.8615538492603	101.31131730009082
2682	2505907	0.5593084041110026	0.6412240054538808	57.8255559625479	115.18293887635623
2683	2513968	0.5501527728319604	0.5928431879101587	76.2839174841919	151.95021748725657
2684	2513000	0.5260566424990584	0.5641816385952796	63.5837589574129	126.65272472717889
2685	2512788	0.4416850236737676	0.4932791623161433	63.0345151411304	125.55868393732366
2686	2515609	0.45418918802696817	0.4539945249192865	68.2900255466099	136.02715455938676
2687	2508554	0.49008003284639423	0.5515669615717358	74.2251584898935	147.8493678291053
2688	2501351	0.5830843652571931	0.617651344208428	85.2224415243423	169.75489659537106
2689	2505105	0.5560564576288991	0.5870087998263597	86.4979313899326	172.2955495779529
2690	2514107	0.5739701511591532	0.6316976048676473	66.8614544979983	133.18157860194447
2691	2503803	0.43530204010310547	0.48338822153265837	67.7173784327827	134.88649665456006
2692	2513653	0.4659944739798729	0.4900385148897195	60.3015626373447	120.11490573310867
2693	2512721	0.44908995807820073	0.5019852337253622	66.1750425623804	131.81431212766302
2694	2504207	0.5462217807535165	0.5540346993390892	74.8602613855585	149.11443163686113
2695	2509503	0.5432551841439865	0.554215595397905	72.2467023779492	143.90847377943584
2696	2516755	0.40245550478844205	0.4340705000522459	75.2028853229243	149.79690552540862
2697	2501203	0.5351116479717721	0.5430177945981652	83.0975552038223	165.5223276714479
2698	2512002	0.4957078323677071	0.5280498033984655	72.9123078033191	145.23429568897018
