,UF,COD,Gini_RD,Gini_RP,RendaMedia,RendaMedia2010
4608,SC,4205555,0.5091754864810734,0.5240960335358781,158.56,315.84
4609,SC,4204152,0.3818276984041422,0.4463146197156479,131.07,261.09
4610,SC,4216909,0.5452782585745618,0.57768853707156,272.39,542.58
4611,SC,4219358,0.5383813555059849,0.5866484262515427,229.12,456.38
4612,SC,4206009,0.4731435477937026,0.4746285648991041,231.11,460.34
4613,SC,4202206,0.39480723769733583,0.4050972678342414,245.67,489.35
4614,SC,4211058,0.49038205789639455,0.45802871808685575,149.32,297.43
4615,SC,4217501,0.5053285692156931,0.5519526088554731,298.33,594.25
4616,SC,4209003,0.5733400651580725,0.5901748885065519,447.83,892.03
4617,SC,4215752,0.5788045783367419,0.5484552679683565,168.91,336.44
4618,SC,4219606,0.46154342974719176,0.5026048416406002,197.32,393.04
4619,SC,4218954,0.6204089195922978,0.6596488269746846,244.88,487.79
4620,SC,4215109,0.4276455509984206,0.4317306363627166,300.9,599.35
4621,SC,4202156,0.493376313314814,0.47357663167927755,153.55,305.86
4622,SC,4207106,0.4391121353131321,0.4294167471598894,248.01,494.02
4623,SC,4205431,0.6546906001231306,0.6488506390693389,275.81,549.38
4624,SC,4215695,0.5900759011387409,0.5202866060760805,134.76,268.42
4625,SC,4203501,0.5723310386699156,0.5408889205024456,168.06,334.75
4626,SC,4202131,0.454258349928613,0.4431837828345522,117.88,234.81
4627,SC,4202305,0.5201006910079389,0.5138972311599652,298.37,594.32
4628,SC,4212205,0.5034804304642337,0.4943516267197072,164.35,327.36
4629,SC,4214904,0.4228712066618958,0.5192364289453062,250.63,499.23
4630,SC,4200051,0.5438892836967817,0.49415977367376174,150.92,300.62
4631,SC,4211603,0.47978366817475415,0.508635081169501,323.9,645.18
4632,SC,4209409,0.5210683047660106,0.5176632835713201,246.28,490.57
4633,SC,4200101,0.7121722071375344,0.6913448627745281,240.42,478.9
4634,SC,4215802,0.48478728022645234,0.496592612705384,321.55,640.5
4635,SC,4215703,0.48546586308783335,0.497692522702307,291.63,580.91
4636,SC,4218202,0.4622315291759931,0.4986434916784479,393.25,783.32
4637,SC,4214201,0.6061972180706787,0.626634088784525,261.47,520.82
4638,SC,4207809,0.6292451509822905,0.6504692451127451,268.56,534.94
4639,SC,4216305,0.46377684587735046,0.4668114521552129,296.19,589.97
4640,SC,4217303,0.514379287607173,0.5469471461366664,235.93,469.95
4641,SC,4216503,0.5659847282790619,0.5713092855873756,230.0,458.15
4642,SC,4210100,0.49723185208787124,0.49505309021516475,246.56,491.13
4643,SC,4204459,0.576035290882396,0.5430723494241104,173.91,346.42
4644,SC,4205506,0.5508230198815491,0.5592267263773426,248.21,494.41
4645,SC,4212502,0.462997292695592,0.4645427380152518,258.36,514.63
4646,SC,4202909,0.4737396873001727,0.496017791789809,413.1,822.85
4647,SC,4200606,0.3810919998311262,0.40434971636748385,203.51,405.37
4648,SE,2803500,0.5403227712666642,0.5013818232590783,109.15,217.42
4649,SE,2807204,0.5297636608188258,0.4820560238209406,92.6,184.46
4650,SE,2804102,0.5317596908876433,0.47509750966760245,91.01,181.27
4651,SE,2804805,0.46811560691531284,0.4257381536292676,113.89,226.86
4652,SE,2805000,0.4667622282700443,0.4515881231507758,87.11,173.51
4653,SE,2804904,0.5959266088333011,0.3928841389542549,52.05,103.67
4654,SE,2800209,0.5016127622844417,0.4845458171588882,89.72,178.72
4655,SE,2805406,0.6344142448516102,0.44161819017396975,46.48,92.58
4656,SE,2800670,0.5554610599321022,0.519842287680623,94.53,188.29
4657,SE,2804458,0.505977367434743,0.44007471814360977,68.86,137.16
4658,SE,2801207,0.6445753215524652,0.5511957420796927,92.93,185.11
4659,SE,2803708,0.4651135510520664,0.40929415030333693,88.51,176.31
4660,SE,2806008,0.5551992022563987,0.5258680370669996,114.95,228.98
4661,SE,2806206,0.5277647977331719,0.480535262671163,86.79,172.87
4662,SE,2804409,0.5979369795701066,0.5136698863446327,95.92,191.06
4663,SE,2806305,0.48413952655011194,0.44173275078388086,57.37,114.28
4664,SE,2804003,0.49718465307968884,0.45345755566884827,94.62,188.47
4665,SE,2806404,0.47128179672719617,0.3980227710063935,65.07,129.62
4666,SE,2801504,0.5464046851625124,0.5236244360725788,114.61,228.29
4667,SE,2802403,0.5931687821174908,0.5080421908993487,68.38,136.22
4668,SE,2802809,0.5183456100893187,0.45914852107947846,67.34,134.14
4669,SE,2807402,0.5645370451606412,0.5252423636642186,100.01,199.21
4670,SE,2807006,0.5142620816628364,0.467385905256788,68.77,136.99
4671,SE,2802700,0.594926183429977,0.5009450751694258,65.77,131.01
4672,SE,2800506,0.5320774358835354,0.4728027102354513,86.49,172.28
4673,SE,2804706,0.47433842263037385,0.3839055043456968,71.53,142.48
4674,SE,2806909,0.4526416995347089,0.4064166282092093,81.88,163.09
4675,SE,2804201,0.5367538549118391,0.48915201375115114,74.08,147.56
4676,SE,2805802,0.4473396568729803,0.3848805245553063,64.15,127.77
4677,SE,2807303,0.5794697756747396,0.5018578632492804,77.11,153.61
4678,SE,2806602,0.5293387363610592,0.4666847693693511,88.09,175.46
4679,SE,2807105,0.4904955033799332,0.43052776365346457,86.3,171.89
4680,SE,2805307,0.6037330625221432,0.5873659703990916,112.34,223.76
4681,SE,2804508,0.6387970463202857,0.5480385455683403,108.94,217.0
4682,SE,2800407,0.535048780243936,0.5588601700817117,102.65,204.47
4683,SE,2807501,0.5069959954517058,0.47702017741289116,58.46,116.45
4684,SE,2802205,0.45746688586679596,0.35911246520546447,63.53,126.55
4685,SE,2803807,0.5080166013839437,0.36910215574726224,63.86,127.2
4686,SE,2803203,0.4999296107297543,0.44335867971557297,85.27,169.85
4687,SE,2802908,0.524468976552369,0.49492068178799187,134.42,267.74
4688,SE,2806701,0.530381432193615,0.48404553294632735,127.82,254.61
4689,SE,2803302,0.509639387231313,0.4671933324901637,97.85,194.91
4690,SE,2805109,0.591518794320889,0.5579636644067076,83.38,166.08
4691,SE,2803104,0.5331766656336905,0.4874344099147061,76.99,153.36
4692,SE,2807600,0.4806261116093046,0.4552311242816991,88.8,176.89
4693,SE,2802601,0.4871584297129239,0.4246679723305128,82.25,163.83
4694,SE,2804300,0.528728211395352,0.5018489241814897,80.9,161.14
4695,SE,2801900,0.4146091587791829,0.34764903665752955,59.54,118.6
4696,SE,2805208,0.5131393771835924,0.45338209351324665,84.66,168.64
4697,SE,2804607,0.5603101033786687,0.5099712297067673,95.34,189.92
4698,SE,2806800,0.4027562052429917,0.40201891363393727,79.67,158.69
4699,SE,2800308,0.6312286442140747,0.6341786371522793,348.37,693.93
4700,SE,2801702,0.579205060080128,0.5769587008296131,87.54,174.38
4701,SE,2801603,0.4834413222737981,0.4541207247332423,100.17,199.53
4702,SE,2801306,0.5321153328823709,0.4572709209640775,78.18,155.72
4703,SE,2800704,0.5077470938470433,0.3957694184974846,56.46,112.46
4704,SE,2805604,0.5489018410933164,0.4569609325031573,59.12,117.76
4705,SE,2802502,0.5182954057382523,0.40136169032807323,86.94,173.17
4706,SE,2801405,0.49453297987007805,0.44876211712383884,90.38,180.02
4707,SE,2802106,0.5689037858068839,0.5493602036144848,122.97,244.95
4708,SE,2800100,0.5898409126175425,0.45914550527472264,76.21,151.79
4709,SE,2806107,0.5453336898325003,0.5163921725985712,115.06,229.18
4710,SE,2803005,0.519777080033232,0.48044767880830896,86.72,172.73
4711,SE,2801009,0.5407486295092708,0.4932827195643086,109.26,217.64
4712,SE,2806503,0.4521594726194298,0.3828910744825367,77.9,155.18
4713,SE,2802007,0.41627003115553984,0.33325831747642964,74.31,148.02
4714,SE,2802304,0.6128601428294577,0.570911126705214,122.56,244.13
4715,SE,2801108,0.4879438811521901,0.46575892677252717,67.41,134.27
4716,SE,2805703,0.580657893669624,0.5517622419842088,136.85,272.59
4717,SE,2805901,0.5248368012851955,0.4415835451401299,88.52,176.32
4718,SE,2803401,0.44886649696601955,0.39601585007936735,73.22,145.85
4719,SE,2803609,0.5456010861044573,0.4300317527648888,87.28,173.86
4720,SE,2805505,0.536174164553164,0.498443704261613,83.44,166.2
4721,SE,2800605,0.5384341375904871,0.49349869999442053,124.82,248.63
4722,SE,2803906,0.5042449929055633,0.47892250156083094,92.44,184.12
4723,SP,3515806,0.467914484386044,0.45845935363289125,183.62,365.74
4724,SP,3525607,0.4911470111911941,0.4958064474345725,206.68,411.69
4725,SP,3505708,0.6842464278903073,0.6578859130476953,492.21,980.44
4726,SP,3524709,0.5414747445176733,0.544780849878707,396.7,790.18
4727,SP,3541901,0.6002918998648183,0.5510428361073113,224.99,448.16
4728,SP,3545308,0.520836893458111,0.4690696695291161,229.7,457.53
4729,SP,3519055,0.5523212712498937,0.6038172731042948,472.84,941.85
4730,SP,3511607,0.5666072334546937,0.4685080987294924,217.9,434.03
4731,SP,3545803,0.4496770760842397,0.47143653441213607,324.49,646.35
4732,SP,3548906,0.5228319708473799,0.5467799321615858,453.64,903.61
4733,SP,3537800,0.6282442387110271,0.5716534856114415,269.38,536.58
4734,SP,3530508,0.5461019959415048,0.5434723682223237,302.02,601.59
4735,SP,3527801,0.43614738868115444,0.43110651609244366,178.12,354.81
4736,SP,3554706,0.4911637697159139,0.5267188434508988,298.49,594.56
4737,SP,3504008,0.5719586109112982,0.5761202218157429,395.3,787.4
4738,SP,3543204,0.47325468483064526,0.464676355842949,197.19,392.79
4739,SP,3554508,0.5292104503976655,0.5411875360347268,426.26,849.07
4740,SP,3531001,0.4880521176127084,0.46865493699108696,208.09,414.5
4741,SP,3510302,0.4876906233693312,0.4691947197379015,191.76,381.97
4742,SP,3505203,0.5088265766968458,0.5369694446504619,335.79,668.85
4743,SP,3547809,0.5345304026800937,0.5348593520418992,510.9,1017.67
4744,SP,3509304,0.5087527703652185,0.5122770410943698,211.1,420.5
4745,SP,3503901,0.5712481973057421,0.5517871157931982,334.86,667.01
4746,SP,3505401,0.5836420631468313,0.46159378231621284,100.91,201.0
4747,SP,3500600,0.5911745295253404,0.6249161983693369,876.16,1745.22
4748,SP,3552551,0.5071512727398223,0.5133232263574848,184.95,368.41
4749,SP,3542206,0.5389925069237189,0.5240233095864366,260.16,518.22
4750,SP,3554953,0.4678243592591874,0.4712292575036554,239.74,477.54
4751,SP,3509106,0.48501917452604737,0.4394555467598227,145.73,290.27
4752,SP,3554409,0.4531766103607945,0.46741261325952066,204.65,407.64
4753,SP,3541000,0.5557585444863083,0.5465866918276443,375.73,748.43
4754,SP,3514502,0.5125304698752964,0.519573024612241,254.52,506.99
4755,SP,3523008,0.5126227302857436,0.4066733331399708,132.14,263.2
4756,SP,3550506,0.4557360497759694,0.44685333643232084,179.41,357.36
4757,SP,3507001,0.49780314606779963,0.5060275037799356,326.87,651.08
4758,SP,3501004,0.6289480616417331,0.6383584423250023,391.14,779.11
4759,SP,3554201,0.5721656690971617,0.5582043947785862,175.6,349.78
4760,SP,3534302,0.4957309946016173,0.5181359658406314,343.18,683.58
4761,SP,3515657,0.5742813811279864,0.5880920170784648,282.11,561.95
4762,SP,3503505,0.6323541078672676,0.5833073850316421,197.87,394.13
4763,SP,3509957,0.4174295059081873,0.409372765229156,161.55,321.79
4764,SP,3509601,0.5284094843421558,0.5082806068702107,323.53,644.44
4765,SP,3546603,0.5900109647135199,0.608501358560376,359.24,715.58
4766,SP,3514957,0.4867732995167514,0.4614085243426944,157.16,313.05
4767,SP,3543253,0.6277337950093903,0.5822813516158232,167.3,333.24
4768,SP,3505351,0.5829736623106243,0.5108277525794811,103.82,206.8
4769,SP,3502507,0.5518255169381353,0.5571303184598018,313.43,624.32
4770,SP,3556602,0.5092574609856342,0.5080968031081161,275.94,549.64
4771,SP,3521507,0.4892472608442189,0.47807669523522334,209.31,416.93
4772,SP,3513306,0.6330982703037923,0.6144857298427215,269.99,537.79
4773,SP,3508603,0.5383561419229277,0.5291344436688986,272.87,543.53
4774,SP,3500907,0.5223853101321925,0.5046626516336545,210.02,418.33
4775,SP,3538600,0.5268520343124236,0.5150230166777784,291.6,580.85
4776,SP,3506508,0.5382980540869899,0.5582203025378158,371.34,739.67
4777,SP,3505302,0.514247562105883,0.5425855609056209,369.99,736.98
4778,SP,3526506,0.544535526734442,0.5370864185968578,228.4,454.95
4779,SP,3509700,0.5663669394521963,0.5500515418091407,368.96,734.92
4780,SP,3540754,0.4859810924568535,0.4530057952529457,180.01,358.56
4781,SP,3548609,0.5288720621822156,0.5151959968494203,229.67,457.47
4782,SP,3530003,0.48145469673505714,0.4826111782249696,183.15,364.82
4783,SP,3517505,0.5424262886549716,0.5422436491648914,333.23,663.77
4784,SP,3521705,0.6176735812432346,0.5796149794637911,165.05,328.77
4785,SP,3551207,0.5201778118738527,0.4432406091845428,148.56,295.92
4786,SP,3517604,0.6728999948687174,0.6310534280441983,168.53,335.7
4787,SP,3521903,0.4881793341548355,0.4891258266486632,247.88,493.75
4788,SP,3536802,0.4813937181128214,0.46295648997597205,190.44,379.33
4789,SP,3548401,0.46272500673257333,0.4238418615129992,165.36,329.38
4790,SP,3537305,0.567310408637395,0.581611192598688,360.37,717.82
4791,SP,3509809,0.5623665974488146,0.5436040159063792,198.86,396.11
4792,SP,3507100,0.5025634422847878,0.49104326487183214,288.79,575.25
4793,SP,3514908,0.5108163486412427,0.48886980136767844,235.38,468.85
4794,SP,3504701,0.48389166201613876,0.4487169511511544,228.99,456.13
4795,SP,3549805,0.5653754883178055,0.5848759207048819,508.11,1012.11
4796,SP,3553005,0.5005519474588338,0.510886662980738,221.74,441.69
4797,SP,3502101,0.6208425588120559,0.6203014172839199,352.01,701.17
4798,SP,3554755,0.3980151720888816,0.4359290446293257,199.17,396.72
4799,SP,3528007,0.4451103420141971,0.4796608716149111,239.94,477.95
4800,SP,3519907,0.5714293335248815,0.5526318124508367,219.56,437.34
4801,SP,3557303,0.4269452342046588,0.4316406130589189,246.85,491.71
4802,SP,3525508,0.526941091165732,0.5200263933856996,282.21,562.13
4803,SP,3522604,0.54105272132084,0.534369857320337,353.34,703.82
4804,SP,3540705,0.5020801023214905,0.5207229800062475,336.96,671.18
4805,SP,3531704,0.6168328501303348,0.585240402006783,265.59,529.03
4806,SP,3552403,0.4640654774061761,0.45615562722853453,291.3,580.24
4807,SP,3540606,0.47794608748678424,0.47849760736659697,288.51,574.68
4808,SP,3551504,0.44965741184509644,0.44479920710561627,236.59,471.26
4809,SP,3528106,0.5253453552133314,0.534984601558908,270.68,539.17
4810,SP,3512506,0.5243237813866906,0.5035605434974091,243.52,485.08
4811,SP,3527009,0.4712503961190295,0.4807988746826398,353.04,703.22
4812,SP,3503158,0.4077085305578221,0.40428852433975304,152.26,303.28
4813,SP,3528601,0.48683116338898713,0.4853465335697379,245.33,488.68
4814,SP,3542701,0.442264861218693,0.420717792144348,182.34,363.2
4815,SP,3518107,0.5977545246972632,0.5642518481237493,205.21,408.75
4816,SP,3539509,0.5078231452625951,0.4970296311312302,243.16,484.34
4817,SP,3505609,0.49205082237624564,0.4797689860478077,214.59,427.44
4818,SP,3510708,0.5774422215768351,0.5713646263662164,245.11,488.24
4819,SP,3541703,0.53183656791401,0.5282235777974496,266.73,531.29
4820,SP,3534906,0.6512301823532362,0.5711936361264764,220.62,439.46
4821,SP,3532108,0.4982511926286297,0.5005790267318995,231.98,462.08
4822,SP,3516705,0.5497525752143004,0.5566997609762347,303.89,605.31
4823,SP,3513702,0.5511602942179905,0.5501214365969673,357.85,712.81
4824,SP,3506409,0.512985110146461,0.5135123398578978,314.2,625.86
4825,SP,3520806,0.4635629647831325,0.42776344966341395,197.5,393.41
4826,SP,3504305,0.47972601912245116,0.4672487797660114,210.16,418.61
4827,SP,3533908,0.5986424063612701,0.605477543331633,351.13,699.42
4828,SP,3527306,0.4873153752890069,0.48542333645059654,340.04,677.33
4829,SP,3546306,0.5080824006053881,0.5287868552567978,288.54,574.75
4830,SP,3535408,0.63317155189687,0.633122660617091,289.67,577.0
4831,SP,3512100,0.6001874365166643,0.579305190702107,260.34,518.58
4832,SP,3510104,0.46875556375761307,0.4619937301985957,223.62,445.43
4833,SP,3508009,0.515864191964504,0.47230777708784055,171.7,342.01
4834,SP,3548302,0.5520013180229527,0.5134627565768932,203.18,404.72
4835,SP,3526209,0.5327176712295947,0.5024809982736709,209.45,417.21
4836,SP,3522505,0.5016028146943501,0.433699444201026,206.82,411.96
4837,SP,3532827,0.6384813881637377,0.5817254377870207,161.3,321.3
4838,SP,3509205,0.5650899018736556,0.5082979133560448,296.08,589.77
4839,SP,3509502,0.5750219990332381,0.5785065852915205,607.59,1210.26
4840,SP,3527207,0.5222261321415236,0.5370852986421376,327.18,651.72
4841,SP,3550803,0.5075400462540297,0.5084440131491254,243.86,485.75
4842,SP,3533403,0.4581125835692921,0.4770948437178626,339.53,676.3
4843,SP,3549300,0.4663485454701871,0.4653180718741987,170.85,340.32
4844,SP,3522901,0.4669290364621742,0.45185771213797343,256.42,510.76
4845,SP,3555208,0.459396929248451,0.4555504817841747,232.2,462.52
4846,SP,3535309,0.6591450238218419,0.6744775763942011,397.69,792.16
4847,SP,3541109,0.49335069365413864,0.5128942277567464,227.82,453.8
4848,SP,3529500,0.6100064158334046,0.585116132601777,293.27,584.17
4849,SP,3516309,0.4736781540430677,0.3963601871612189,175.76,350.11
4850,SP,3540408,0.47814020123049694,0.48729593444579145,189.71,377.89
4851,SP,3551108,0.6158298527429986,0.6187822714063387,278.78,555.31
4852,SP,3525854,0.39620116337242695,0.37964743712494886,252.32,502.6
4853,SP,3520509,0.5478714727483062,0.5679339574036815,443.4,883.21
4854,SP,3534500,0.5349811241615421,0.5504378110576051,273.21,544.21
4855,SP,3518305,0.6088074680251819,0.5972328493107077,354.09,705.31
4856,SP,3534401,0.5210465794777326,0.4999966596431775,389.44,775.72
4857,SP,3544202,0.6981281846150985,0.6391587006520318,215.39,429.04
4858,SP,3518404,0.5689682923740765,0.5822737606964324,398.32,793.41
4859,SP,3542107,0.4255043944516015,0.4386980381468797,294.0,585.62
4860,SP,3539806,0.5118562798630981,0.49207420651763456,301.77,601.09
4861,SP,3533809,0.4634178551757212,0.4420203531124567,177.79,354.13
4862,SP,3534757,0.5289401101802713,0.553331203563323,249.7,497.38
4863,SP,3542305,0.5058385327459688,0.47565528325615014,165.35,329.36
4864,SP,3529609,0.45398949398562694,0.43938221422284596,186.03,370.55
4865,SP,3531803,0.5154219954198528,0.4832595080398867,257.36,512.64
4866,SP,3511409,0.4999362066566625,0.511371428979235,265.76,529.38
4867,SP,3539905,0.542070164851963,0.558145030683423,306.96,611.43
4868,SP,3532702,0.4807968877830434,0.4757838389029365,214.68,427.61
4869,SP,3531100,0.6116906940059581,0.5445763372023478,297.08,591.76
4870,SP,3541802,0.4164698501404053,0.3637617349650788,133.56,266.04
4871,SP,3513504,0.49369195859307535,0.44910973925608766,266.22,530.28
4872,SP,3516408,0.5891803403019672,0.44124056352383145,231.43,460.98
4873,SP,3534005,0.40741418060467927,0.42635102508744616,201.82,402.0
4874,SP,3507803,0.4317923880360782,0.4479355140079604,318.33,634.09
4875,SP,3532504,0.5021839948282976,0.5279195601976165,316.5,630.43
4876,SP,3509452,0.4942410618166302,0.49213240062932395,200.94,400.26
4877,SP,3532801,0.4633139532806483,0.46781861970767147,266.95,531.74
4878,SP,3543303,0.5185634990566186,0.5114290218732577,360.7,718.48
4879,SP,3554300,0.6830244010959007,0.6574019142948766,251.79,501.54
4880,SP,3536257,0.39844129007137663,0.38113270872397675,189.73,377.92
4881,SP,3552007,0.5813054719777735,0.5747251291126608,216.16,430.57
4882,SP,3529005,0.5740152838847323,0.5776263650442379,416.16,828.95
4883,SP,3519303,0.44308077317647654,0.4449913273054591,239.36,476.79
4884,SP,3515905,0.5358657861897276,0.5320788078252601,281.94,561.6
4885,SP,3538907,0.6318364080693699,0.5491680900727993,246.49,490.99
4886,SP,3508207,0.4663520391624566,0.4700040944827738,230.98,460.09
4887,SP,3556354,0.4906823800286988,0.508574948896398,249.48,496.94
4888,SP,3547205,0.5273962360869934,0.544136312372395,250.18,498.33
4889,SP,3527504,0.42096336761313435,0.39556229890078576,164.43,327.54
4890,SP,3507704,0.49111364447015793,0.4834934866354036,255.35,508.63
4891,SP,3530300,0.502063128595093,0.5021339872259083,333.56,664.42
4892,SP,3521200,0.5609705567028511,0.507738431000737,133.74,266.4
4893,SP,3507407,0.5193663876922239,0.5349850302862235,266.83,531.5
4894,SP,3524204,0.5104481239312552,0.4762592611078261,189.34,377.14
4895,SP,3549250,0.666731511935007,0.6695213640393658,298.32,594.22
4896,SP,3531605,0.551507201206906,0.5652981313522306,218.0,434.23
4897,SP,3504107,0.564841459868149,0.5821993471265062,443.57,883.55
4898,SP,3544905,0.5047476811359297,0.5425514091429434,316.76,630.95
4899,SP,3541059,0.6133219138716319,0.5982802519855179,294.24,586.1
4900,SP,3513850,0.45563429993274285,0.461566819271243,186.45,371.39
4901,SP,3557006,0.4778846070174212,0.4943349107656606,303.7,604.94
4902,SP,3552700,0.5376108344058171,0.5436251003649126,261.08,520.04
4903,SP,3550308,0.5998765014953922,0.5936082236677207,603.1,1201.31
4904,SP,3529401,0.4811169559118852,0.4526161333399694,274.49,546.75
4905,SP,3545100,0.4213681585269998,0.44611279175282426,171.86,342.32
4906,SP,3546801,0.5288506484941898,0.49533420785498594,270.67,539.15
4907,SP,3533502,0.5194449567551644,0.534346899479586,298.26,594.1
4908,SP,3516002,0.5218347351406443,0.5334365877620463,217.87,433.97
4909,SP,3539301,0.4958276695365187,0.5267111312760657,400.64,798.04
4910,SP,3529203,0.5960396520253609,0.5737658433815006,223.38,444.96
4911,SP,3554102,0.566358895077901,0.578959548148226,457.77,911.83
4912,SP,3503000,0.5007279850058797,0.5039193552291943,251.08,500.13
4913,SP,3507456,0.4118535968179675,0.4675480687562228,188.15,374.78
4914,SP,3513900,0.5296786082524578,0.502017450778217,234.41,466.93
4915,SP,3514809,0.5868090072590709,0.5398651075302403,171.13,340.87
4916,SP,3510609,0.48439314144460877,0.4393226283663192,274.66,547.1
4917,SP,3522109,0.546986897112842,0.5192852963299135,283.43,564.57
4918,SP,3530607,0.566114386023497,0.5571365830592376,384.41,765.7
4919,SP,3514106,0.5087589805794402,0.5388014889048571,337.63,672.53
4920,SP,3524402,0.520247018134047,0.524426099401681,352.84,702.82
4921,SP,3549003,0.49273490533803876,0.5131121992892864,193.59,385.62
4922,SP,3516606,0.5490306945662226,0.5343647376254599,234.89,467.88
4923,SP,3550605,0.6001640266652108,0.5994332354929566,423.55,843.67
4924,SP,3503604,0.47068588481425444,0.4625106439304991,201.5,401.36
4925,SP,3506359,0.5162915436514175,0.4962043170017387,332.44,662.19
4926,SP,3520905,0.4824909402155919,0.4901218372164049,246.03,490.06
4927,SP,3524303,0.5328876979918888,0.5522917876464444,388.81,774.47
4928,SP,3527405,0.6123194817765608,0.5492334838906837,247.17,492.34
4929,SP,3523701,0.5534478866226059,0.5308820627104327,232.03,462.19
4930,SP,3517307,0.5463658180118416,0.5293546949323936,201.63,401.62
4931,SP,3547403,0.46926129767373415,0.49133377436988723,178.55,355.66
4932,SP,3555505,0.45138084437914616,0.48036161605108574,180.55,359.63
4933,SP,3536901,0.44055493446534044,0.4507271385931999,173.99,346.57
4934,SP,3546256,0.5557967743964938,0.5269612707264117,265.66,529.16
4935,SP,3552304,0.5520034038266095,0.5596304501285154,256.47,510.87
4936,SP,3531308,0.5200617222067028,0.5313143952404729,352.07,701.29
4937,SP,3537404,0.5594319150498286,0.5586937230185594,255.87,509.66
4938,SP,3543808,0.5478078927101178,0.5343709277261873,230.33,458.8
4939,SP,3535606,0.5436954551255706,0.5288542586602609,245.43,488.88
4940,SP,3530102,0.6229053299313505,0.532753463602314,255.05,508.03
4941,SP,3511706,0.49121090896932607,0.5112547935719214,279.85,557.43
4942,SP,3555109,0.5692353768072747,0.5783148424041693,316.12,629.68
4943,SP,3501509,0.4550419864935994,0.4646591170301244,186.74,371.97
4944,SP,3551405,0.4768040972750286,0.48235377527351897,217.72,433.67
4945,SP,3522703,0.5444472366206395,0.5574392591030319,302.43,602.42
4946,SP,3528809,0.4721539908745983,0.47160313272644117,230.75,459.64
4947,SP,3502804,0.6312919983427003,0.6474720702310325,501.0,997.94
4948,SP,3526100,0.6362759032486888,0.586581521800794,228.94,456.03
4949,SP,3539707,0.4691495575496948,0.4596093491860025,186.06,370.61
4950,SP,3552908,0.5763980528422046,0.5631458168558148,218.21,434.66
4951,SP,3500550,0.5139874197207273,0.5079634088737864,297.87,593.32
4952,SP,3515707,0.4817599716503499,0.43461317024984836,220.74,439.7
4953,SP,3526704,0.5217074273546549,0.536970355007957,314.93,627.31
4954,SP,3553104,0.528329908331777,0.5237456446822181,238.71,475.49
4955,SP,3526001,0.6149414205317287,0.5376405653527101,230.29,458.72
4956,SP,3542503,0.5115380854812708,0.526171109814315,262.29,522.45
4957,SP,3519402,0.5443906505624143,0.5417287161540769,279.56,556.86
4958,SP,3557154,0.4205629300676472,0.40859719368751646,174.52,347.63
4959,SP,3540002,0.5115786720253359,0.5341662510599494,313.01,623.48
4960,SP,3503950,0.5301494670504122,0.5152684114550229,175.39,349.37
4961,SP,3512803,0.4927294804857647,0.4805396397467816,301.56,600.68
4962,SP,3524907,0.5306901176645965,0.51275669151908,265.24,528.34
4963,SP,3503356,0.4047471186897653,0.3850049920296291,128.6,256.15
4964,SP,3509403,0.5173463798510376,0.5169513287247507,278.7,555.14
4965,SP,3538204,0.4920307402296513,0.500622785286279,262.72,523.31
4966,SP,3545001,0.5522514021675186,0.5631421190003054,258.74,515.39
4967,SP,3544806,0.5256345256437555,0.5444292002200437,229.24,456.63
4968,SP,3519006,0.5404587101356649,0.5248692119585817,193.51,385.46
4969,SP,3514403,0.6068323241543948,0.6116975996096321,361.31,719.7
4970,SP,3537008,0.5400765519504971,0.5169199478542533,231.96,462.04
4971,SP,3550001,0.530791719664268,0.5171877429733427,233.28,464.66
4972,SP,3530805,0.5290046811254318,0.546780258515004,416.62,829.87
4973,SP,3535101,0.4352308628007142,0.4387774708362393,212.09,422.46
4974,SP,3554003,0.5240500027029025,0.5289591260457265,331.1,659.52
4975,SP,3541653,0.4841048192016152,0.4695098225809514,186.63,371.75
4976,SP,3523107,0.48866607001912854,0.4288573770777816,192.64,383.72
4977,SP,3501301,0.5600360186117769,0.5463098027460424,256.58,511.08
4978,SP,3502606,0.5650983029191559,0.5734824023967549,248.99,495.97
4979,SP,3537206,0.5767311169288378,0.5308137520759586,221.17,440.55
4980,SP,3516804,0.5468063414948796,0.5702514491552328,267.8,533.42
4981,SP,3537107,0.4750258953563702,0.491012791588189,362.99,723.04
4982,SP,3556008,0.5382608495327805,0.5578020781349147,285.17,568.02
4983,SP,3503109,0.41525723248782276,0.4208601074983642,187.45,373.39
4984,SP,3536703,0.5064252364593633,0.5109637681404201,261.68,521.23
4985,SP,3542800,0.5365945512116554,0.49513354537476806,126.44,251.87
4986,SP,3540507,0.47640906930827687,0.4671554099624915,234.02,466.14
4987,SP,3504206,0.6283626697502576,0.6286358178446148,324.68,646.73
4988,SP,3507308,0.4863520104799193,0.4919492726842898,257.09,512.09
4989,SP,3515400,0.5581125931961095,0.5461343143405416,243.09,484.21
4990,SP,3510203,0.5920352340058204,0.5478152194468762,184.39,367.29
4991,SP,3503802,0.5005681434164466,0.5132783821088798,315.09,627.63
4992,SP,3549706,0.5166016516367838,0.5400622246821408,335.46,668.2
4993,SP,3502705,0.606157749985689,0.54172125778162,170.01,338.64
4994,SP,3539400,0.5296998179336886,0.5452268759732581,344.38,685.98
4995,SP,3545704,0.6611962759078625,0.6677750486172748,317.31,632.04
4996,SP,3546108,0.47473401090456346,0.5034709332416851,196.79,391.98
4997,SP,3503307,0.5014025250730244,0.51077374432561,373.95,744.87
