	uf	cod	gini(g)	parcela(ch)	p_total	p_1sal	p_nsal
103	al	2702801	0.3731150192053704	0.31723825387824234	0.05587676532712804	0.32978417115183734	-0.4746972252195516
104	al	2705705	0.5254764682498776	0.3745528473696583	0.15092362088021927	0.45904747585631633	-0.40143131479625915
105	al	2705002	0.500682751084386	0.4209847640929053	0.07969798699148067	0.280130495223308	-0.4134907366691293
106	al	2707206	0.4172308186281034	0.47210643445992917	-0.054875615831825764	0.050087826715374595	-0.568568313701572
107	al	2704807	0.581838810994614	0.2499208665938888	0.3319179444007252	0.5069498370839282	-0.15602004854673424
108	al	2706000	0.3899679746867165	0.3039257930529483	0.0860421816337682	0.15874644413585137	-0.48463952209986483
109	al	2705804	0.38249309344504634	0.3395519745373343	0.04294111890771202	0.25021340222531696	-0.4620416267207813
110	al	2704203	0.44890208325949543	0.3624978601806964	0.08640422307879903	0.2051839075740558	-0.3772628536296754
111	al	2700300	0.5455787768262748	0.36167049502954507	0.1839082817967297	0.5728020893379251	-0.3044271090054407
112	al	2709152	0.5392726815438049	0.2105017131434801	0.3287709684003248	0.5284803731726941	-0.22531921971322444
113	al	2706406	0.5913934665849743	0.4644495998935485	0.12694386669142577	0.4179969812398132	-0.32212869020068835
114	al	2703205	0.396861729127857	0.178485305092156	0.218376424035701	0.3068932137199175	-0.4758096908102726
115	al	2705200	0.3892593894190607	0.22510561180276922	0.16415377761629146	0.5269624377758465	-0.4036346474035162
116	al	2705309	0.4267201397269942	0.3726246144787546	0.05409552524823957	0.0873223276606272	-0.41703165140054677
117	al	2708709	0.4960226912091992	0.45861696815733	0.03740572305186918	0.3517264684197421	-0.4100344829097544
118	al	2708303	0.4834989616739236	0.2533059583738443	0.2301930033000793	0.5012166221107539	-0.2787682147942323
119	al	2707503	0.4526627653214592	0.2739543902859134	0.17870837503554582	0.4321089394164782	-0.4058015378748532
120	al	2700102	0.4910844906995909	0.43811910529011566	0.05296538540947526	0.3817448801680704	-0.3977414910572057
121	al	2703403	0.6362882431724645	0.46944535318542735	0.1668428899870371	0.33401493786535963	-0.2672434035876221
122	al	2703007	0.4460271136185694	0.27359293396493656	0.17243417965363284	0.23502555648011592	-0.4210382501574652
123	am	1301951	0.5158419921343308	0.16678756009172524	0.34905443204260556	0.34905443204260556	0.0
124	am	1300086	0.5870616656791061	0.1044305450460884	0.4826311206330177	0.7543064920561309	-0.22315378745489867
125	am	1302702	0.48268457414628485	0.2559345765070642	0.22674999763922066	0.5226760504999746	-0.3902268767104138
126	am	1304005	0.45692818336311414	0.1906571256704278	0.26627105769268633	0.5182648605547934	-0.3220451203648068
127	am	1303205	0.5129868301548767	0.20165108081021277	0.3113357493446639	0.46951770003353765	-0.1293153544837612
128	am	1300631	0.5151589700713552	0.20200517566193688	0.3131537944094184	0.3755885542726438	-0.21775653926805139
129	am	1302504	0.5114463376923924	0.2495468575727131	0.26189948011967934	0.661715744422437	-0.30630495542254466
130	am	1302207	0.6061759832290473	0.23414603098928488	0.37202995223976243	0.4809105687856088	-0.06518830599365677
131	am	1303957	0.4485054550339813	0.005123092378412242	0.4433823626555691	0.5753243275729834	-0.34351425745397035
132	am	1300102	0.5186718252541659	0.25999932073301735	0.25867250452114854	0.49160956425249647	-0.21406944942209483
133	am	1303569	0.49486923071432665	0.27750266943017554	0.2173665612841511	0.7246791772622408	-0.3690698248350083
134	am	1302108	0.395372495083232	-0.08135788686105405	0.4767303819442861	0.8197500208065047	-0.2504194706131895
135	am	1300839	0.4613112701826555	0.15818874083824774	0.30312252934440775	0.43188031311086295	-0.07982991343172507
136	am	1303403	0.5244778741504671	0.2992711835280256	0.22520669062244147	0.5711126036505328	-0.34202065934145287
137	am	1302900	0.5636868773957056	0.3500930651783031	0.21359381221740248	0.6234564596606922	-0.31379393172710623
138	am	1300201	0.5461178489728364	0.30849697675298227	0.23762087221985417	0.7635538786920526	-0.13941259473643552
139	am	1300805	0.48199529139223507	0.228488902313857	0.2535063890783781	0.6290851755359447	-0.36184586695644716
140	am	1303007	0.4497405523086845	0.10298352234046992	0.34675702996821456	0.465904087087217	-0.18773353780855107
141	am	1300060	0.4298627272278013	0.044777824481049056	0.3850849027467522	0.7205336500474797	-0.42473366269093016
142	am	1303809	0.5676037281625148	-0.32783213431373426	0.8954358624762491	0.9497998584455885	0.3137442228059204
143	am	1300300	0.5403717271173398	0.19457795811640854	0.3457937690009313	0.5591476904256296	-0.303933165246411
144	am	1304237	0.45271200019062996	0.05239714377705107	0.4003148564135789	0.4789774297432454	-0.3080978454048754
145	am	1300409	0.3924055955591822	-0.04230966533614544	0.43471526089532764	0.5483087375332268	-0.12021144103987924
146	am	1302801	0.4170913752219797	-0.19358047240798504	0.6106718476299647	0.7033703194004483	0.1318919842445152
147	am	1302009	0.4457904915735379	0.27310769066392915	0.17268280090960875	0.46539082394566067	-0.31684383477196487
148	am	1303700	0.4713259882928026	-0.11296724166438543	0.584293229957188	0.6340230610995731	-0.16139234807368275
149	am	1304401	0.4885990165604497	0.1732739250686961	0.3153250914917536	0.4497738410670976	-0.21245887757806814
150	am	1302603	0.5891122773738613	0.5333096811634679	0.05580259621039341	1.09023376823116	-0.13088218347195124
151	am	1304104	0.4571972477428662	0.08355515831051474	0.37364208943235144	0.6796871099974072	-0.16076427319466458
152	am	1303908	0.5037015656008453	0.06052640645309493	0.4431751591477504	0.5519884992273038	-0.2675768724693893
153	am	1304260	0.4486717568334083	-0.13254511995092155	0.5812168767843299	0.6066914120922505	-0.12048801404232268
154	am	1304302	0.7271806569733569	0.27384354848390036	0.4533371084894565	0.6245621950479708	-0.01390637633335845
155	am	1301704	0.5980630779376161	0.10921023789642392	0.4888528400411922	0.814170020822756	-0.056580222730901464
156	am	1301100	0.4822000681343268	0.14479781966140537	0.33740224847292144	0.6387621611028025	-0.33872386634948004
157	am	1301605	0.4402429736943023	0.22346647766292593	0.2167764960313764	0.4690032956790433	-0.31767236882193806
158	am	1301803	0.45864101928868906	0.3685545919508454	0.09008642733784367	0.25611644271731104	-0.29324662188706896
159	am	1301308	0.5163020080271956	0.24370394001079765	0.27259806801639797	0.4165857685329154	-0.18863744314906894
160	am	1303304	0.5315435055590535	0.02568094043406277	0.5058625651249907	0.630244299397125	-0.2200335000500263
161	am	1303601	0.44772658610337734	-0.06987113258472588	0.5175977186881032	0.6281475232380339	-0.32336412695184724
162	am	1300508	0.43117371687184214	0.10282424338346385	0.3283494734883783	0.4548046569351518	-0.2580350832346434
163	am	1300706	0.525244575503641	0.2984411827331189	0.22680339277052208	0.5518452472023263	-0.1236764270490972
164	am	1300029	0.5062322615794381	-0.12078481783215778	0.6270170794115959	0.6562863943423798	0.01637321625381305
165	am	1303502	0.4752254705405865	0.30330539836935344	0.17192007217123306	0.3315653384335392	-0.3386937444328356
166	am	1304203	0.5274997936556676	-0.01823206561589963	0.5457318592715672	0.8031553752872642	-0.09943956312588886
167	am	1301209	0.49585587812275933	0.20160965902523675	0.2942462190975226	0.5309762840071202	-0.2449323414233331
168	am	1301902	0.5398363163576818	0.35210584750789653	0.18773046884978528	0.6377634129422924	-0.2985884989816807
169	am	1300680	0.4473518260579673	0.1259147396826612	0.3214370863753061	0.515018075362336	-0.29576696718966045
170	am	1301001	0.6153453139474359	0.18221426253364026	0.4331310514137956	0.725345831480414	-0.16510143628027663
171	am	1303536	0.5600917983491477	0.24949438576284022	0.31059741258630746	0.9292212471375204	-0.18516692699197768
172	am	1301852	0.5262369839823884	0.3284670753647657	0.19776990861762267	0.7350583678504234	-0.3119111933754265
173	am	1301506	0.4482663581319202	0.15796964796566315	0.290296710166257	0.457920885190479	-0.14408818419309066
174	am	1301159	0.49286905255216984	0.2524561982147856	0.24041285433738424	0.40111300368633107	-0.3176697387546161
175	am	1300144	0.6301430999852511	-0.0879871589315051	0.7181302589167562	0.8231215503824381	0.08468344480222922
176	am	1304062	0.5689658122932848	0.2531166837129135	0.3158491285803713	0.8346735333912902	-0.16348862730560965
177	am	1302306	0.6077657462248013	-0.03288066779222576	0.640646414017027	0.7324327404031264	-0.14848429622416603
178	am	1302405	0.5067362763613705	0.06421513052361005	0.4425211458377605	0.5932010419893963	-0.1381589254421156
179	am	1303106	0.5338945569102118	0.0735544250272242	0.4603401318829876	0.6456062373004645	-0.24338328544583
180	am	1301654	0.33193881583013707	0.22242963385201275	0.10950918197812431	0.4934323462786363	-0.3766686696865327
181	am	1302553	0.5465332285987468	0.13292694451979892	0.41360628407894784	0.5248577686880294	-0.15925810620926795
182	am	1300607	0.5150179297068747	0.30759540754699155	0.2074225221598831	0.5603434464790633	-0.4029097584158652
183	am	1301407	0.516913227392267	0.31075286749701636	0.2061603598952506	0.44107479802076177	-0.33864890126997826
184	am	1300904	0.5438374480967112	0.13795623916548483	0.40588120893122637	0.7280120152276333	-0.06901821830040844
185	ap	1600238	0.45662217078737966	0.3560481205115822	0.10057405027579747	0.8785172816568603	-0.4205438975753486
186	ap	1600402	0.5053064369380249	0.2272273987000032	0.2780790382380217	0.6929467477490467	-0.21697023801386406
187	ap	1600808	0.5440407232759004	-0.004957813950587919	0.5489985372264883	1.020460959646723	-0.1483055003887377
188	ap	1600600	0.5839231888160843	0.3076061605541043	0.27631702826198	0.9097014688649057	-0.15460665661205097
189	ap	1600550	0.5328950553129819	0.6667025733667954	-0.13380751805381352	0.4851463846252966	-0.4305821112558299
190	ap	1600303	0.5823038015028339	0.5453033220871577	0.03700047941567619	1.017467038953116	-0.1547202059050693
191	ap	1600204	0.5456256684704708	0.3109426477852497	0.23468302068522107	0.7158252244576273	-0.3103846368836092
192	ap	1600279	0.5325889403755705	-0.13273351801525446	0.6653224583908249	0.8795129059579542	0.1274751173924431
193	ap	1600535	0.5380607762825466	0.3372035497387331	0.20085722654381344	0.8343491997041167	-0.21836854419796248
194	ap	1600501	0.6316285393622992	0.30176435750902497	0.32986418185327426	1.0797324837949174	-0.08384134670887133
195	ap	1600055	0.47415221177927325	-0.11864308775015364	0.5927952995294269	0.8470495187237813	-0.22661260060106203
196	ap	1600154	0.50861925106777	0.18171984096341487	0.3268994101043551	0.904146238305808	-0.3269884972136584
197	ap	1600212	0.4554258703688847	-0.002512322232508968	0.4579381926013937	0.7215388377624026	-0.18688819525202027
198	ap	1600709	0.4944360617860034	0.36083918550285843	0.13359687628314498	0.8068890714128617	-0.44569472087663586
199	ap	1600105	0.5599359187295405	0.38000385918054447	0.17993205954899605	0.8659033034914885	-0.19652728185439938
200	ap	1600253	0.49049996067487733	0.5920985072706215	-0.10159854659574419	0.49755143369705535	-0.4826579340619648
201	ba	2901502	0.3575152287690233	0.1999171262627959	0.1575981025062274	0.26958294605262934	-0.4496179866348541
202	ba	2909505	0.45493204427357914	0.4666176872450529	-0.011685642971473786	0.13602723486244672	-0.49257919612680745
203	ba	2915809	0.3697056828531661	0.24708806354629398	0.1226176193068721	0.22509413007445056	-0.4524455996457605
204	ba	2931806	0.5141537578386521	0.2504905672815618	0.2636631905570903	0.4027786620578545	-0.2482099791528194
205	ba	2919157	0.560979694386492	0.2855748750752565	0.2754048193112355	0.34835039180407246	-0.15834582431392885
206	ba	2921005	0.4858071642067483	0.49233831293430674	-0.0065311487275584446	0.7201888737810649	-0.3328545696453502
207	ba	2906709	0.5051747439628863	0.13562872795325864	0.36954601600962766	0.4472920450734015	-0.21486707108126402
208	ba	2924405	0.3735531586441643	0.1185987602476879	0.2549543983964764	0.30082266437404703	-0.434838058182355
209	ba	2924678	0.32988064344325296	0.39127148112591914	-0.06139083768266618	0.03264313845537126	-0.5856352061253433
210	ba	2910602	0.4794497067314907	0.34915351606477885	0.13029619066671183	0.4414596898701073	-0.41069089842346873
211	ba	2903706	0.35406301594935274	0.17101658144627674	0.183046434503076	0.264204705949997	-0.517028156734214
212	ba	2907103	0.45153259992118555	0.29632155585971454	0.15521104406147102	0.3165762474567234	-0.4293079920862314
213	ba	2910404	0.37024211976537036	0.2682208347302182	0.10202128503515218	0.16293964326394983	-0.25104834403202136
214	ba	2928109	0.5319875154860316	0.2421628568039944	0.2898246586820372	0.5592640927705246	-0.32639381295574754
215	ba	2926202	0.3795600739524718	0.1680138665640577	0.21154620738841412	0.34746418736633355	-0.5820939172309483
216	ba	2905008	0.6227089162578289	0.19323535713494178	0.4294735591228871	0.6606792086741126	-0.13219249170998493
217	ba	2933174	0.3592346987103019	0.3517125481407002	0.007522150569601704	0.08174846562146654	-0.5094466935497186
218	ba	2920007	0.44047773113802347	0.20623731765261022	0.23424041348541325	0.3100721425820092	-0.47611908091388244
219	ba	2903003	0.45273253278471237	0.3488870508587114	0.10384548192600096	0.26899939427385644	-0.3381876205442721
220	ba	2923035	0.5109841449581549	0.27422138601217383	0.2367627589459811	0.4200982938816509	-0.25051556825475285
221	ba	2906808	0.454258934156613	0.33007971674909076	0.12417921740752225	0.2116015275040728	-0.450918058190667
222	ba	2923506	0.5270527053428854	0.3800496282435539	0.14700307709933147	0.4165248415226831	-0.2770729741219031
223	ba	2927804	0.3647076450506854	0.13956717065474034	0.2251404743959451	0.2935213582337761	-0.57379705466601
224	ba	2933208	0.5487399493123089	0.6320337528389992	-0.08329380352669036	0.6509432065502849	-0.30716535220687025
225	ba	2919207	0.6595934827894666	0.6605863425568144	-0.0009928597673477535	1.0422555415985189	-0.1260899977542982
226	ba	2908309	0.41986201058785744	0.30751890424983175	0.11234310633802569	0.31506275817817375	-0.43848112400494954
227	ba	2909703	0.4630748483093565	0.3281330679860611	0.1349417803232954	0.2833385927627301	-0.3662521934790661
228	ba	2903409	0.5246242045839478	0.2584250425621809	0.26619916202176686	0.5204651021589086	-0.3087229526882308
229	ba	2924603	0.4813485128479683	0.23455774651325478	0.24679076633471353	0.38806553222777407	-0.3395710939346388
230	ba	2909802	0.5528399098769984	0.4843617504896951	0.06847815938730328	0.6500106353327674	-0.3060157519109332
231	ba	2921104	0.5660232700917038	0.12184082787268447	0.44418244221901937	0.6436349282955482	-0.21747972624446765
232	ba	2928000	0.5985477009731723	0.4301876776325525	0.16836002334061984	0.3732740822898889	-0.27931167222197284
233	ba	2908408	0.5187155147293872	0.35899522040628373	0.15972029432310342	0.25792207976877535	-0.33301218659040155
234	ba	2913804	0.3459388365067053	0.17874509175950415	0.16719374474720117	0.20720782571106955	-0.2621030337282788
235	ba	2925808	0.5325749602302065	0.5153973333207236	0.01717762690948288	0.24427095580825187	-0.3658123779304526
236	ba	2914901	0.4869538849337415	0.41370457014753226	0.07324931478620922	0.3484860158427572	-0.4323080280182813
237	ba	2917904	0.4017702964216202	0.5178380862938797	-0.11606778987225952	0.0931910923386231	-0.5349487637577656
238	ba	2920908	0.3866573657165542	0.05997036170674741	0.32668700400980677	0.40487962419461665	-0.43266984179746115
239	ba	2909406	0.44911850627592387	0.19972457558475631	0.24939393069116755	0.28997517021365826	-0.3446929149445469
240	ba	2921054	0.31503640294087365	0.22482343288260787	0.09021297005826578	0.13862780805850794	-0.5841760378845298
241	ba	2906303	0.5244587191446248	0.42393878341502134	0.1005199357296035	0.5564778742486138	-0.37488269790276885
242	ba	2929404	0.4629980061935951	0.39274068525811945	0.07025732093547565	0.1742891262413384	-0.3615891325075131
243	ba	2901700	0.443858768783549	0.2799501356666094	0.1639086331169396	0.22667038282891938	-0.45848935397554835
244	ba	2929909	0.5436789909796499	0.23526530890961905	0.30841368207003084	0.4851677826855646	-0.25991402032447575
245	ba	2910776	0.45833044623994035	0.14426961980629605	0.3140608264336443	0.31953323266917966	0.11374452978348648
246	ba	2900504	0.5099301346600624	0.2789491028159885	0.23098103184407393	0.3149536424963576	-0.26418105174360385
247	ba	2902054	0.37254867291708327	0.2770075561440307	0.09554111677305255	0.22158831505649446	-0.54673847230859
248	ba	2910107	0.40726459928864966	0.21079546261953996	0.1964691366691097	0.27046190988447305	-0.3194009520748048
249	ba	2908507	0.5236175288482444	0.37630308957441894	0.14731443927382548	0.5816222069362987	-0.31846450231067813
250	ba	2900603	0.4279167683567505	0.28689188015679234	0.14102488819995818	0.3670698113609868	-0.4045462803360277
251	ba	2904407	0.35633744958468383	0.28347769633370024	0.0728597532509836	0.11644951478747756	-0.5114979369604977
252	ba	2922730	0.5432609669278424	0.3359842922443337	0.20727667468350874	0.27818463827367124	-0.29868330826851053
253	ba	2908101	0.48541328837020414	0.19634152912686265	0.2890717592433415	0.3656918466838175	-0.38035632435971134
254	ba	2918100	0.5125937007720144	0.3177450958591528	0.1948486049128616	0.35187338217004993	-0.36950009770686587
255	ba	2912509	0.45499931798307847	-0.001560947157992043	0.4565602651410705	0.508825999995651	-0.19488168797185668
256	ba	2915601	0.5326796117345689	0.18370806554103292	0.348971546193536	0.6038409664831723	-0.2911981771296779
257	ba	2921807	0.4517931722195798	0.1089005545376367	0.3428926176819431	0.4342555968460715	-0.2775439992012585
258	ba	2930154	0.45352605958940484	0.04481822597631635	0.4087078336130885	0.44832370390910614	-0.23813124787019258
259	ba	2900306	0.45276011100895697	0.34249386050352093	0.11026625050543604	0.3171005448877934	-0.41633656129501073
260	ba	2911006	0.4338509958044977	0.27764605612078275	0.15620493968371496	0.36063987448624235	-0.43563468870955135
261	ba	2911659	0.3846849132155732	0.0010135883325569361	0.38367132488301625	0.4652976023316615	-0.2141633824054906
262	ba	2907301	0.4278871637228663	0.38780862889745293	0.04007853482541335	0.3592211642532197	-0.45073706700035976
263	ba	2905107	0.4036597836258715	0.42872381477934407	-0.025064031153472555	0.1380872856949822	-0.5262191773540906
264	ba	2901007	0.5052174737376963	0.38557865987389384	0.11963881386380248	0.3560906390696781	-0.3390839185748148
265	ba	2904902	0.5103656929120871	0.418575045060406	0.09179064785168112	0.5827629124971917	-0.2993939698633564
266	ba	2933109	0.42094884309112135	0.2531241193996029	0.16782472369151846	0.326913467161455	-0.3288630232865455
267	ba	2924207	0.387624983465357	0.4743700750965597	-0.0867450916312027	-0.048061166029445435	-0.4930995660722264
268	ba	2933307	0.6065234969985859	0.36317023078706845	0.24335326621151743	0.7484412334278018	-0.185763699413535
269	ba	2916005	0.5433887426804183	0.2515509710009117	0.29183777167950653	0.49237072516229774	-0.301514328213074
270	ba	2926657	0.37619858495971026	0.36976407489783336	0.006434510061876897	0.09503244570785585	-0.5327574583298368
271	ba	2916609	0.4165118834389798	0.39161253827349707	0.024899345165482756	0.45898912235813927	-0.4460571652549872
272	ba	2925501	0.6152473237308865	0.436325533466166	0.17892179026472055	0.7163825005094727	-0.2142831144008991
273	ba	2919405	0.6152434886643894	0.2036559877087858	0.4115875009556036	0.6374407779150335	-0.16041558132248945
274	ba	2927903	0.4822735755766774	0.35748391626224063	0.12478965931443675	0.2644168348739674	-0.3005169310751258
275	ba	2914802	0.5900672878201789	0.4402973267829514	0.1497699610372275	0.8600923118327986	-0.16764107214987467
276	ba	2922706	0.38804327329109234	0.33773499771080273	0.05030827558028961	0.19350763371856516	-0.4974939331186323
277	ba	2930501	0.5374021513956636	0.4281332205929199	0.10926893080274369	0.43131199410742604	-0.31649357639079023
278	ba	2931905	0.4476899593505498	0.3691360452272121	0.07855391412333768	0.2082730216363421	-0.5055974137615894
279	ba	2928950	0.43527669386407153	0.43051125385187117	0.0047654400122003615	0.029482047359100982	-0.3798712944223843
280	ba	2925303	0.5673027303607453	0.40166622872539903	0.16563650163534627	0.8350706993660365	-0.22690430570180398
281	ba	2931004	0.49987271360434793	0.2854429985727579	0.21442971503159003	0.3746023045076784	-0.3961812692770237
282	ba	2916203	0.3630894612985376	0.15668550713126972	0.20640395416726787	0.3537480055213902	-0.4852971253112296
283	ba	2902203	0.5020798461593324	0.5519985471952848	-0.04991870103595242	0.45891811746949795	-0.3741288075835121
284	ba	2917003	0.48975701056044896	0.45464831830730734	0.035108692253141616	0.27661383334565115	-0.3923319730664332
285	ba	2917508	0.6118174286556255	0.3831454067628819	0.2286720218927436	0.5324000698831562	-0.2099210397571616
286	ba	2906105	0.5107137940038833	0.28141833062444843	0.22929546337943485	0.30214194686885176	-0.2672296600946322
287	ba	2917409	0.4597691555336346	0.09186627736388164	0.367902878169753	0.4404352714842017	-0.2922129487003686
288	ba	2925956	0.3573995367899031	0.20319889600896612	0.15420064078093698	0.24767683643782745	-0.4985605905133642
289	ba	2911907	0.47943719791079475	0.531740173314066	-0.052302975403271224	0.3965729188036582	-0.4303757958909147
290	ba	2916104	0.5010834035956209	0.5064277934444252	-0.005344389848804365	0.6483268820643953	-0.27834548459452735
291	ba	2928059	0.3051874857583994	0.230761390438337	0.07442609532006239	0.1873373918694381	-0.5793807156631713
292	ba	2923100	0.49058979119983515	0.40224874240685804	0.0883410487929771	0.2437472196218302	-0.4064512591199617
293	ba	2927101	0.49492445427894416	0.3328865718167002	0.16203788246224393	0.45442405011623555	-0.2484403075959254
294	ba	2918902	0.5710367341559307	0.07821924596378249	0.4928174881921482	0.5930825238440508	-0.17085069516116358
295	ba	2904506	0.453929189544794	0.2182438917484315	0.2356852977963625	0.39493446956493494	-0.43429825382565457
296	ba	2925600	0.49907955879571975	0.2069161038076316	0.29216345498808816	0.4232504379523766	-0.20486243134438664
297	ba	2900207	0.4828358456532673	0.38872368645932753	0.09411215919393978	0.32059781744496496	-0.3587244843609432
298	ba	2925402	0.3499103945001062	0.17757034554795004	0.17234004895215616	0.23982735920426668	-0.5563414842699591
299	ba	2911402	0.46779810758097207	0.2634933084313882	0.20430479914958388	0.5115900621863234	-0.3991105982726495
300	ba	2920452	0.3767490862102665	0.031877612468868666	0.3448714737413978	0.43188185508168586	-0.348362681575644
301	ba	2911105	0.6963760755434798	0.37799207078668196	0.31838400475679784	0.789040206984114	-0.19582167161308883
302	ba	2900405	0.4693975829713889	0.44764846397745617	0.021749118993932726	0.1543777604057981	-0.454395471328922
303	ba	2921708	0.5359861030917852	0.3221990710207179	0.2137870320710673	0.3600089775413734	-0.3034503563386214
304	ba	2907400	0.30326702823880414	0.21516293534438435	0.08810409289441978	0.18051173805962184	-0.4973366794016736
305	ba	2914653	0.4869746121515218	0.06563509353433283	0.421339518617189	0.5082234443978318	-0.3406498225816249
306	ba	2930303	0.47124637356245813	0.22058126910310838	0.25066510445934975	0.35058800577458515	-0.35622374176895455
307	ba	2933000	0.5356319177287803	0.4375740920328135	0.09805782569596677	0.2827948251729393	-0.3331795557602665
308	ba	2930907	0.4724319959299045	0.19165621364166663	0.28077578228823785	0.3189411936045595	-0.21016531069017652
309	ba	2933505	0.3838852625902207	0.3999366381796525	-0.016051375589431816	0.07782583091678053	-0.4429121413742453
310	ba	2909208	0.37267891895740535	0.23834350488248235	0.134335414074923	0.16314561805500538	-0.36701838069604387
311	ba	2918506	0.4644867128108233	0.28900654782967594	0.17548016498114738	0.2533599061330102	-0.32414819873193523
312	ba	2914406	0.4385794806128124	0.31435551702736964	0.12422396358544274	0.23003395160014617	-0.3280831534182348
313	ba	2930204	0.4762788698398215	0.26676260231032956	0.20951626752949193	0.3270950627036473	-0.34263573542774983
314	ba	2932903	0.5599111458892759	0.46890379091751877	0.09100735497175716	0.5392721036137911	-0.3067454508160351
315	ba	2921203	0.44937560820057787	0.45540947323745085	-0.006033865036872976	0.22936240330760138	-0.39182386308862704
316	ba	2906873	0.5332101901894537	0.21963436524872093	0.3135758249407328	0.3967337543732714	-0.3005412811176442
317	ba	2918803	0.5001387540456235	0.46478997007583334	0.03534878396979013	0.22952062022842235	-0.3626213566809635
318	ba	2910305	0.47207109431687144	0.41527364151496404	0.0567974528019074	0.25831066385392043	-0.4391510674234239
319	ba	2919009	0.36282526302095675	0.31955736566431436	0.04326789735664238	0.08749616589374254	-0.5147154334022763
320	ba	2903904	0.5683963936226369	0.38855004317085107	0.17984635045178587	0.6546220932368619	-0.2803953938673883
321	ba	2902906	0.2925308358827039	0.42184593964095307	-0.12931510375824917	-0.06234891997849212	-0.6184605814458364
322	ba	2916906	0.5787305517485053	0.4585839675497977	0.1201465841987076	0.23621948393446623	-0.30057806671449194
323	ba	2906907	0.6887504663600432	0.5113907508609581	0.17735971549908514	0.7899860145997875	-0.1933965939368003
324	ba	2906204	0.5042037198281399	0.22959052218966003	0.2746131976384799	0.39644708967604647	-0.2141002215977228
325	ba	2929370	0.4419398740436704	0.22014562247499214	0.22179425156867827	0.25691524215622596	-0.2558183091858097
326	ba	2913309	0.4389554460866193	0.22022101656921778	0.21873442951740152	0.4152220002881103	-0.30156615942600695
327	ba	2926400	0.4714861229047709	0.24545131802922815	0.22603480487554273	0.33898959584387933	-0.39808834241009483
328	ba	2916807	0.4425410305276928	0.1801632740151956	0.2623777565124972	0.36511209448543047	-0.39648584237453144
329	ba	2929008	0.5178292119317897	0.5110544039161411	0.006774808015648559	0.4923302232288853	-0.377728321386242
330	ba	2928505	0.34654996074400324	0.3709245016102035	-0.02437454086620028	0.13511037666691894	-0.5508231142432394
331	ba	2930808	0.4884220448686971	0.2488153287736523	0.2396067160950448	0.3686049349593842	-0.23626694292118722
332	ba	2923357	0.5110343203918506	0.4119344849122131	0.09909983547963752	0.1288351378112247	-0.2621932449662324
333	ba	2910727	0.5991675335157853	0.06659700827299542	0.5325705252427899	0.8886574580657796	-0.11454227753381363
334	ba	2910800	0.5864410456514426	0.4503606452428943	0.1360804004085483	0.8215074965448677	-0.1761436344410533
335	ba	2907004	0.46731815786467257	0.4016055901998825	0.06571256766479006	0.32874197279998174	-0.4393339698753508
336	ba	2901353	0.4364753169705622	0.24659114129804882	0.18988417567251337	0.35597238295942135	-0.3089238458127199
337	ba	2929750	0.4758184787772234	0.5499532202026766	-0.07413474142545318	0.32557773308757876	-0.42695783029940315
338	ba	2913200	0.617468893197854	0.3240138054905991	0.2934550877072549	0.6082165678688691	-0.20740287775521238
339	ba	2905206	0.5678169011814678	0.29857285539818346	0.2692440457832843	0.4880102610374112	-0.2460135249050457
340	ba	2910057	0.5067345894846902	0.441027951401744	0.06570663808294619	0.8577181853011127	-0.21506354902365787
341	ba	2926806	0.44819883964976515	0.04375179004524332	0.4044470496045218	0.5441505148101393	-0.38059124749263107
342	ba	2907608	0.4904044845995905	0.28935730911409097	0.20104717548549955	0.28212135918230563	-0.2792871739755358
343	ba	2919900	0.4990103216355355	0.5123220853047942	-0.01331176366925868	0.061840231430867476	-0.4340977199793197
344	ba	2903953	0.3535902907885401	0.3061478843568407	0.04744240643169939	0.08234417551374307	-0.5024766666582078
345	ba	2914109	0.45541935573530834	0.21132064908523795	0.24409870665007039	0.426594723016676	-0.3957353076412997
346	ba	2907202	0.4731290644027537	0.2247482338457717	0.248380830556982	0.3670703502270757	-0.33041470080150703
347	ba	2905800	0.5030243351514446	0.42898998522631715	0.07403434992512747	0.2583168462921438	-0.3647694815065352
348	ba	2907806	0.5028977163125726	0.3257218096185499	0.17717590669402272	0.2858385348206057	-0.30219555036729273
349	ba	2922052	0.44176654573179686	0.15223403351463782	0.28953251221715903	0.30553390906646394	-0.22411232664552827
350	ba	2932457	0.5190163124333523	0.458752811074278	0.06026350135907432	0.0968126820816998	-0.2796491198046527
351	ba	2916708	0.4320039097729593	0.3466999017363249	0.0853040080366344	0.14073717449657164	-0.388726545374665
352	ba	2932705	0.3925698600932842	0.2136886327677836	0.1788812273255006	0.4218656999684479	-0.4605133988382176
353	ba	2903508	0.4464162992527355	0.21577835928606337	0.23063793996667215	0.3023229476391549	-0.25297642400357934
354	ba	2923902	0.4436146762496235	0.21002964089725662	0.23358503535236685	0.4337019674460747	-0.4249432082523723
355	ba	2904050	0.35243956632127915	0.3031010801359595	0.04933848618531966	0.06534203323260912	-0.3642087510634595
356	ba	2922003	0.5870687444518228	0.27553395782910417	0.3115347866227186	0.7158926455468815	-0.18489200839536457
357	ba	2932200	0.4950192028575364	0.3112141572892493	0.18380504556828714	0.4154806625983104	-0.3290086161144259
