Cod2000	UF	Cod2010	Renda(Total)	Renda(Beneficios)	Total(%)	Beneficio(>Sal)	Beneficio(>Sal)(%)	Beneficio(<=Sal)	Beneficio(<=Sal)(%)
4113759	pr	['4113759']	2409441.86245449	850831.205330318	0.35312377467517697	399106.856410736	0.16564286635418846	451724.348919582	0.1874809083209885
4113809	pr	['4113809']	2892576.10204541	734652.499352964	0.25397862439417707	400279.77605538	0.138381761424473	334372.723297585	0.11559686296970441
4113908	pr	['4113908']	7024256.66550015	1836555.8332762	0.26145910104573766	943935.69282133	0.13438228951078893	892620.140454869	0.1270768115349486
4114005	pr	['4114005']	8473516.69639078	1943714.33262814	0.22938697146322354	1042256.1343517	0.12300160272247293	901458.198276446	0.10638536874075132
4114104	pr	['4114104']	13639157.533002	2568315.21826495	0.18830453508954081	1512952.02255284	0.1109270876072825	1055363.19571211	0.0773774474822583
4114203	pr	['4114203']	24757994.2829911	5683949.35614139	0.22958036467624116	3873336.64795025	0.15644791753632714	1810612.70819115	0.07313244713991442
4114302	pr	['4114302']	11652860.0168134	2866779.82878454	0.24601512629931102	1683112.13210788	0.1444376856565162	1183667.69667665	0.10157744064279396
4114351	pr	['4114351']	1364501.08834481	443371.86498416	0.32493331721852003	138581.706300708	0.10156218084722285	304790.158683451	0.22337113637129646
4114401	pr	['4114401']	10222766.0800515	2015591.8371298	0.19716697235819428	814083.940276047	0.07963440950337639	1201507.89685375	0.11753256285481758
4114500	pr	['4114500']	9514608.23356272	1561921.92549062	0.1641604033659474	585366.160185796	0.06152288626250744	976555.765304824	0.10263751710343993
4114609	pr	['4114609']	47608934.9394488	9719826.29265355	0.2041597087818844	7029343.50020642	0.14764756886804245	2690482.79244713	0.05651213991384197
4114708	pr	['4114708']	3274954.51718451	943080.033141424	0.2879673681551441	386852.007528614	0.11812439088808845	556228.02561281	0.1698429772670557
4114807	pr	['4114807']	24430686.4291183	5018087.37457376	0.20540099800850586	3135780.09737393	0.1283541543735126	1882307.27719983	0.07704684363499327
4114906	pr	['4114906']	4366040.84791154	929639.857812228	0.21292513977667285	352662.503076079	0.08077398159130192	576977.354736149	0.13215115818537093
4115002	pr	['4115002']	3142186.06772107	888488.177446155	0.2827611600004795	366441.095312021	0.1166197950771863	522047.082134135	0.16614136492329354
4115101	pr	['4115101']	4721386.02952372	1294932.67023835	0.2742696026422943	628599.410874157	0.1331387450514332	666333.259364196	0.1411308575908617
4115200	pr	['4115200']	422474370.874448	80313555.4199474	0.19010278719088308	66050954.9815995	0.15634310513294708	14262600.438348	0.03375968205793624
4115309	pr	['4115309']	4247212.87230113	856856.314030963	0.20174555403593894	445124.85840679	0.1048039907087639	411731.455624173	0.09694156332717505
4115358	pr	['4115358']	4376510.30797115	1217966.45222984	0.27829626038158733	480262.769162048	0.10973646475533766	737703.683067791	0.16855979562624945
4115408	pr	['4115408']	10363966.2306157	2224446.2779214	0.214632721529936	1090916.16717505	0.10526049032776914	1133530.11074635	0.10937223120216684
4115457	pr	['4115457']	1790833.9395565	374909.104693562	0.20934889406128201	83222.7031647238	0.046471479753915045	291686.401528838	0.16287741430736682
4115507	pr	['4115507']	2953408.28794041	635357.03848195	0.21512672022906212	285162.937793972	0.09655384897454641	350194.100687978	0.11857287125451574
4115606	pr	['4115606']	10533289.241173	2269876.88012849	0.21549554257523776	1203678.38470043	0.11427374271613443	1066198.49542806	0.10122179985910336
4115705	pr	['4115705']	23391228.1006837	6236127.29049136	0.2666011063484557	5199860.95046139	0.22229961283261584	1036266.34002997	0.04430149351583986
4115739	pr	['4115739']	1101729.53666709	396361.513511522	0.35976299111538723	98012.7375092024	0.08896261219038094	298348.77600232	0.2708003789250067
4115754	pr	['4115754']	4064837.95424489	659681.707412292	0.1622897923208451	297734.433421424	0.07324632292180343	361947.273990868	0.08904346939904167
4115804	pr	['4115804']	37610906.1372412	8191078.04217622	0.2177846503428339	6262048.26300997	0.16649554361067298	1929029.77916625	0.051289106732160916
4115853	pr	['4115853']	3253430.98750486	717415.767312178	0.22051052260444065	341012.996494465	0.10481642235663238	376402.770817713	0.11569410024780823
4115903	pr	['4115903']	1080883.350485	298279.27440889	0.2759588019142398	149514.687731685	0.13832638615868834	148764.586677204	0.13763241575555057
4116000	pr	['4116000']	1107056.06149448	289495.54265399	0.2615003455770641	120896.293792014	0.1092052137168275	168599.248861976	0.15229513186023658
4116059	pr	['4116059']	6712877.76716351	1823311.44722312	0.27161397994493053	766414.363206568	0.1141707610043989	1056897.08401655	0.1574432189405314
4116109	pr	['4116109']	6574225.32351915	1859541.88637636	0.2828533849796551	1020051.5094935	0.15515919508330323	839490.376882865	0.12769418989635267
4116208	pr	['4116208']	10172817.4168507	3231018.55435199	0.3176129504693547	2471189.8089437	0.24292088491142222	759828.74540829	0.0746920655579325
4116307	pr	['4116307']	2311500.44527247	724351.851758066	0.3133686836355692	409911.827991786	0.17733582047546062	314440.023766279	0.13603286316010815
4116406	pr	['4116406']	2059844.10355698	518727.459950989	0.25182850442673793	266474.723137527	0.1293664518967106	252252.736813462	0.12246205253002736
4116505	pr	['4116505']	751111.526073403	184279.013824448	0.24534174676802814	96446.4397312638	0.12840495237166485	87832.5740931841	0.11693679439636318
4116604	pr	['4116604']	1634926.88064434	416177.033436492	0.2545539120822778	171053.166353263	0.10462435254954602	245123.867083229	0.14992955953273177
4116703	pr	['4116703']	8514870.43430776	1648993.00435637	0.19366037534902664	818780.225626378	0.09615885901532722	830212.778729993	0.09750151633369951
4116802	pr	['4116802']	3285787.11556339	913143.440955204	0.2779070611817875	318911.527463576	0.09705787875088633	594231.913491628	0.18084918243090117
4116901	pr	['4116901']	19008309.6524753	6084538.38848433	0.3200988672705039	4266973.56242365	0.22447937983102018	1817564.82606068	0.09561948743948376
4116950	pr	['4116950']	3380977.19528018	732517.271886555	0.2166584480099848	333224.39794015	0.09855860560234742	399292.873946405	0.11809984240763736
4117008	pr	['4117008']	4447094.7596487	1242819.01548587	0.27946762609215164	711412.538172891	0.1599724261843904	531406.477312981	0.11949519990776172
4117057	pr	['4117057']	4031454.93583641	1205405.18830812	0.29900004030630034	388285.92354813	0.09631409248720077	817119.264759993	0.2026859478191003
4117107	pr	['4117107']	10061694.3658118	2882050.96918703	0.28643793623664693	1489772.58001085	0.148063787851963	1392278.38917618	0.13837414838468387
4117206	pr	['4117206']	3391334.53257413	846573.407759271	0.24962839838648856	358400.676682603	0.10568131018633704	488172.731076668	0.14394708820015154
4117214	pr	['4117214']	1950793.09983863	578759.741756635	0.29667920283525206	304980.827354896	0.15633683929891082	273778.914401739	0.14034236353634122
4117222	pr	['4117222']	5763612.1460014	1432804.92593809	0.24859495914070515	660033.36062465	0.11451731030904966	772771.565313438	0.13407764883165513
4117255	pr	['4117255']	6824075.22500947	1722125.80460899	0.2523603195781887	854663.622855816	0.12524240936318665	867462.181753173	0.12711791021500193
4117271	pr	['4117271']	3006545.08022797	1038655.92292288	0.3454649423863368	325551.719923619	0.10828100402171058	713104.202999257	0.23718393836462487
4117297	pr	['4117297']	1557361.60079055	422675.189542624	0.2714046560079978	132166.098094179	0.08486538901889495	290509.091448444	0.1865392669891022
4117305	pr	['4117305']	9144950.16057055	3075018.61746587	0.33625318492430367	1309347.67683287	0.14317712550017664	1765670.94063301	0.19307605942412814
4117404	pr	['4117404']	2416584.85085157	620287.151371504	0.25667923522442165	374994.923660219	0.15517556667959587	245292.227711286	0.10150366854482619
4117453	pr	['4117453']	3268947.61689234	821986.393926753	0.2514529109243369	369657.224408745	0.11308141571267012	452329.169518008	0.13837149521166678
4117503	pr	['4117503']	21507408.3626296	3544501.41180301	0.16480374353061486	1945414.8588469	0.09045324411225547	1599086.55295612	0.07435049941835986
4117602	pr	['4117602']	24358592.5521476	4777399.27800976	0.1961278866084796	3183895.71705145	0.1307093466190738	1593503.5609583	0.06541853998940539
4117701	pr	['4117701']	22304748.8864257	5485662.80357036	0.24594147333839042	4075626.03453846	0.1827245872747224	1410036.76903191	0.06321688606366849
4117800	pr	['4117800']	6619853.007931	1602100.67400023	0.2420145390057472	667964.490085273	0.10090322085475457	934136.183914955	0.14111131815099234
4117909	pr	['4117909']	25312461.5997031	4628203.90824835	0.18284290091733457	2595033.74217421	0.1025200070705351	2033170.16607413	0.08032289384679908
4118006	pr	['4118006']	10115579.2112466	1927347.09790033	0.19053254960996072	1316551.31055703	0.130150857708007	610795.787343297	0.0603816919019534
4118105	pr	['4118105']	5939409.67459082	1207600.68416549	0.20331998470010987	630713.961719982	0.10619135507998669	576886.722445511	0.09712862962012367
4118204	pr	['4118204']	105356211.654298	28489923.2003898	0.27041522045110056	24824173.5864449	0.2356213572665243	3665749.61394491	0.03479386318457633
4118303	pr	['4118303']	1524896.06222391	309799.60460195	0.2031611283395525	179538.239447372	0.11773801762300656	130261.365154578	0.08542311071654596
4118402	pr	['4118402']	69014375.8967206	17331218.5528295	0.2511247595539444	12092792.39045	0.17522135400524025	5238426.16237948	0.07590340554870391
4118451	pr	['4118451']	3974331.85192757	749335.687201921	0.18854381443725934	316227.931916533	0.07956757102785991	433107.755285389	0.10897624340939967
4118501	pr	['4118501']	70262351.1799603	11594486.8011058	0.1650170625718072	8647970.88085032	0.1230811485186512	2946515.92025543	0.041935914053155304
4118600	pr	['4118600']	3244428.27598544	1443209.64269541	0.44482710663624075	1129095.71869795	0.3480106886798126	314113.923997464	0.0968164179564294
4118709	pr	['4118709']	3942001.59392545	1035810.62589906	0.26276260960807946	438569.956672566	0.1112556517857309	597240.669226491	0.15150695782234783
4118808	pr	['4118808']	9829551.19695902	3336723.386811	0.33945836589602235	2364080.84097441	0.24050750574510343	972642.545836591	0.09895086015091906
4118857	pr	['4118857']	3093072.00257351	861073.429260937	0.2783877738845081	419933.986679585	0.1357659913284236	441139.442581352	0.14262178255608451
4118907	pr	['4118907']	6478142.59544796	1664371.20677136	0.25692105140459165	764787.322426114	0.1180565742661349	899583.884345243	0.13886447713845626
4119004	pr	['4119004']	4153694.94699208	1260102.64627213	0.30336908760828474	577651.046551998	0.13906920318505986	682451.59972013	0.1642998844232244
4119103	pr	['4119103']	5938575.14424828	1380798.06688589	0.23251336109188445	783735.641076936	0.1319736842659997	597062.425808954	0.10053967682588477
4119152	pr	['4119152']	98510070.5249579	14992373.533496	0.15219127804499566	12284222.9834574	0.12470017448972535	2708150.55003857	0.027491103555270017
4119202	pr	['4119202']	3389036.54355545	1101456.71824559	0.3250058546403421	692797.72452491	0.2044232086674679	408658.993720683	0.12058264597287505
4119251	pr	['4119251']	1350247.56680359	412346.62324753	0.3053859406121121	202857.939780542	0.1502375895857105	209488.683466988	0.1551483510264016
4119301	pr	['4119301']	13662381.0263016	2613697.15327065	0.19130612359873386	1329554.70619217	0.09731500707180027	1284142.44707848	0.09399111652693357
4119400	pr	['4119400']	14724039.366453	3374102.10091294	0.22915600922668253	1983512.81130959	0.13471254469943839	1390589.28960335	0.09444346452724413
4119509	pr	['4119509']	49645102.3520172	8666244.48586696	0.17456393632583234	6565614.98128959	0.1322510110813139	2100629.50457738	0.042312925244518636
4119608	pr	['4119608']	19601463.283235	4700039.57173648	0.2397800360015159	2459472.30910432	0.12547391353215404	2240567.26263216	0.11430612246936188
4119657	pr	['4119657']	1458594.78626886	348153.42056327	0.23869098110096734	184944.734187449	0.12679651396570843	163208.686375821	0.11189446713525894
4119707	pr	['4119707']	2265471.75463253	613763.524089296	0.2709208458830913	266893.51834106	0.11780924559986464	346870.005748236	0.15311160028322665
4119806	pr	['4119806']	8639511.7917453	2481825.74010816	0.2872645816027988	1073778.98197573	0.12428699767522534	1408046.75813243	0.16297758392757344
4119905	pr	['4119905']	267975381.536314	65076827.8222441	0.24284629225698248	54536553.2693291	0.20351329647025324	10540274.5529149	0.03933299578672887
4119954	pr	['4119954']	16147924.0020206	5369984.56253854	0.3325495315600068	4750061.45324346	0.29415926484723864	619923.109295071	0.03839026671276751
4120002	pr	['4120002']	10085205.0484888	3225021.20815226	0.31977745545545533	2528967.73709258	0.2507601704609396	696053.471059676	0.0690172849945153
4120101	pr	['4120101']	2918696.52622713	692604.747384924	0.23729933590602634	489452.211979983	0.16769547898584586	203152.535404941	0.06960385692018049
4120150	pr	['4120150']	1917853.68500873	656711.162287068	0.342419845382563	223140.781031894	0.1163492203686426	433570.381255173	0.22607062501391986
4120200	pr	['4120200']	1473028.50044839	355707.454143141	0.24148036106216794	183127.51295357	0.1243204139620014	172579.941189571	0.11715994710016653
4120309	pr	['4120309']	2078948.4092288	652914.15105087	0.314059814160118	301340.358261627	0.14494845419151658	351573.792789243	0.16911135996860147
4120333	pr	['4120333']	2169348.21864102	383536.852008951	0.1767981962108491	167348.688246733	0.07714238166501824	216188.163762218	0.09965581454583085
4120358	pr	['4120358']	4556581.98604656	1068916.31837431	0.23458731164008678	490776.903151393	0.10770724737407987	578139.415222913	0.12688006426600604
4120408	pr	['4120408']	2833743.37259142	472028.387959975	0.16657414800702697	211409.445427832	0.07460430167129103	260618.942532143	0.09196984633573593
4120507	pr	['4120507']	6274780.56112697	1794773.80878963	0.2860297330409405	1189895.5999588	0.18963142828138857	604878.208830827	0.09639830475955147
4120606	pr	['4120606']	23922475.7580569	6740142.55013541	0.2817493731962664	3605996.47057581	0.150736759315613	3134146.0795596	0.13101261388065338
4120655	pr	['4120655']	3492714.86564748	839252.460444951	0.24028656581715274	505753.188733307	0.14480231229512358	333499.271711644	0.09548425352202917
4120705	pr	['4120705']	4093325.91198767	978877.180821676	0.23913980999044002	437316.913406339	0.10683657319482365	541560.267415338	0.1323032367956166
4120804	pr	['4120804']	15461829.7485261	2693100.11711477	0.17417732318333734	1528493.0961563	0.09885590004650023	1164607.02095846	0.07532142313683646
4120853	pr	['4120853']	4148727.00053128	829544.609170161	0.19995160179590768	440100.700071631	0.10608090144646112	389443.90909853	0.09387070034944657
4120903	pr	['4120903']	17102854.8608213	3420991.36783827	0.20002458043861282	1919082.21077987	0.11220829659123432	1501909.15705839	0.0878162838473779
4121000	pr	['4121000']	5850295.58348261	1543493.49873181	0.2638317118693321	751440.515830563	0.1284448802812865	792052.982901247	0.13538683158804557
4121109	pr	['4121109']	2949178.22708907	818052.833297868	0.2773833150481758	461366.987836738	0.1564391679007211	356685.84546113	0.1209441471474547
4121208	pr	['4121208']	7489899.27408401	2312812.85672964	0.3087909158848454	1188025.1057441	0.15861696696707467	1124787.75098553	0.15017394891776936
4121257	pr	['4121257']	1698741.1744335	464819.552546477	0.27362588223687817	117355.619737666	0.06908387310786294	347463.932808811	0.20454200912901524
4121307	pr	['4121307']	2295572.84438646	692702.508882782	0.3017558386686358	385496.47080446	0.1679304020986065	307206.038078322	0.13382543657002935
4121356	pr	['4121356']	1485084.17857655	338978.458659994	0.2282553834658074	139274.825973592	0.09378244545510317	199703.632686402	0.13447293801070423
4121406	pr	['4121406']	11333086.3399196	2919012.30844012	0.25756552283187034	1696154.64850766	0.149663965987194	1222857.65993246	0.10790155684467637
4121505	pr	['4121505']	6239620.11664963	2062539.56942409	0.3305553111992293	1116740.43310399	0.17897570881344374	945799.1363201	0.1515796023857856
4121604	pr	['4121604']	5628746.13502825	1151491.66432426	0.20457338751847634	568908.836030626	0.10107203671706731	582582.828293639	0.1035013508014099
4121703	pr	['4121703']	11225710.873028	2684641.97695107	0.23915117780215198	910372.853044632	0.08109712278729568	1774269.12390644	0.15805405501485648
4121752	pr	['4121752']	3033980.4527098	485061.506599512	0.15987627941580151	194026.233537824	0.06395104931033074	291035.273061688	0.09592523010547079
4121802	pr	['4121802']	6572615.42475265	1943902.07285262	0.29575776874633974	1190249.99370083	0.18109229230396107	753652.079151788	0.11466547644237843
4121901	pr	['4121901']	7541274.79267169	2518059.21153605	0.3339036543241999	1546647.75314531	0.20509102183204897	971411.458390742	0.1288126324921512
4122008	pr	['4122008']	9934998.09608193	1421180.62585843	0.14304790117865265	539711.837988995	0.054324302105487214	881468.78786944	0.08872359907316595
4122107	pr	['4122107']	1711982.24977475	588354.282652472	0.3436684479233843	293277.979919993	0.17130900741440536	295076.302732479	0.17235944050897897
4122156	pr	['4122156']	5471989.62097033	1363284.92512078	0.24913879951384724	383279.677723521	0.07004393360957349	980005.247397254	0.17909486590427282
4122172	pr	['4122172']	1477993.65008861	350864.798137999	0.2373926289310943	111608.208970384	0.07551332102387096	239256.589167615	0.16187930790722332
4122206	pr	['4122206']	16519240.6921398	3047460.0318539	0.18447942545591364	1708624.21986967	0.10343237027127215	1338835.81198423	0.08104705518464152
4122305	pr	['4122305']	21894410.4233833	5655631.75429998	0.2583139552485847	3953590.48140185	0.18057533429534156	1702041.27289813	0.07773862095324313
4122404	pr	['4122404']	45790753.7503681	9923573.3214429	0.2167156578278235	7158032.86517593	0.15632048566395104	2765540.45626696	0.06039517216387224
4122503	pr	['4122503']	5731194.27442458	1352437.17208828	0.2359782459518992	598694.141251386	0.10446237077026947	753743.030836892	0.13151587518162938
4122602	pr	['4122602']	6461389.46786865	1740531.26695916	0.2693741455478756	1136459.55349738	0.17588470082925553	604071.713461777	0.09348944471861959
4122651	pr	['4122651']	2306570.92894879	765166.901972754	0.33173352372106574	265183.88906671	0.11496888551680762	499983.012906044	0.21676463820425815
4122701	pr	['4122701']	4021055.14978051	1115013.46852333	0.277293751761697	764236.652291754	0.1900587342935274	350776.81623158	0.08723501746817056
4122800	pr	['4122800']	2450196.30295195	607015.589496086	0.247741615137026	269708.7897519	0.11007640058347977	337306.799744185	0.13766521455354583
4122909	pr	['4122909']	2525652.38533349	779314.592478636	0.30855971985857206	413539.910167596	0.16373587773560205	365774.682311041	0.14482384212297042
4123006	pr	['4123006']	8834372.93267168	1789065.37608777	0.2025118692319822	725023.766060142	0.08206850351300274	1064041.61002763	0.12044336571897968
4123105	pr	['4123105']	1756184.86404138	568403.170181618	0.32365793705429924	299465.098188324	0.17052025918227473	268938.071993294	0.1531376778720245
4123204	pr	['4123204']	1986370.46408683	648984.871940318	0.3267189498000656	323282.07897668	0.1627501439542893	325702.792963638	0.16396880584577633
4123303	pr	['4123303']	4445755.55847302	1199158.60654462	0.2697311156163732	553523.834613464	0.1245061333969478	645634.771931154	0.14522498221942495
4123402	pr	['4123402']	7332072.66571198	1621330.02186734	0.22112847155067045	1085248.66849318	0.14801389974874138	536081.353374158	0.07311457180192879
4123501	pr	['4123501']	18351493.2427752	3521371.64741686	0.19188474751520226	1955634.3354308	0.10656540639823485	1565737.31198606	0.08531934111696743
4123600	pr	['4123600']	954492.926032006	290631.373322008	0.30448771844775574	159618.594412532	0.1672286824336084	131012.778909476	0.13725903601414735
4123709	pr	['4123709']	5282194.60685843	1575038.16366343	0.298178745936091	823732.034663897	0.15594503723780997	751306.128999535	0.1422337086982814
4123808	pr	['4123808']	6935122.33419581	1844059.63583836	0.2659015294864579	802761.103944328	0.11575298390715633	1041298.53189403	0.1501485455793013
4123824	pr	['4123824']	2254666.38990835	548803.484838147	0.24340784396952636	181552.642896149	0.0805230626174939	367250.841941998	0.16288478135203246
4123857	pr	['4123857']	3808242.61686567	1097337.9030776	0.288148107533325	256776.114260029	0.06742640637517092	840561.788817572	0.22072170115815434
4123907	pr	['4123907']	6930885.96363301	2120390.06217608	0.30593347997672443	1163355.9885955	0.16785097817216077	957034.073580581	0.1380825018045638
4123956	pr	['4123956']	2186487.47312618	376256.903031825	0.1720828075423927	155009.136250052	0.07089413415592277	221247.766781774	0.1011886733864704
4124004	pr	['4124004']	2399398.19345415	756429.323977882	0.3152579367782776	374098.450583986	0.15591345013285918	382330.873393896	0.15934448664541845
4124020	pr	['4124020']	5856691.24418651	991921.9480038	0.16936558658242487	405833.054797558	0.069293913214291	586088.893206242	0.10007167336813387
4124053	pr	['4124053']	13921472.5242039	2703341.72344516	0.1941850417579839	1809288.65401213	0.12996388498892608	894053.069433028	0.0642211567690577
4124103	pr	['4124103']	31867983.0842796	7123194.39682236	0.22352197118920322	4673381.18564146	0.1466481632452864	2449813.21118089	0.0768738079439165
4124202	pr	['4124202']	1228750.81458722	363717.029989195	0.29600552501882177	151632.462991231	0.12340375378889949	212084.566997964	0.17260177122992226
4124301	pr	['4124301']	1343964.68574711	470321.6518964	0.3499509004099674	309223.915500287	0.23008336363272033	161097.736396113	0.11986753677724706
4124400	pr	['4124400']	10699376.9992356	2627631.50287544	0.24558733682000053	1320160.57705027	0.12338667729388232	1307470.92582517	0.12220065952611822
4124509	pr	['4124509']	4370441.94047887	991463.792581259	0.22685664426710683	664030.829884219	0.15193676953673502	327432.96269704	0.0749198747303718
4124608	pr	['4124608']	4013507.05421531	820460.613004075	0.20442485883819758	407447.171661179	0.10151898729896214	413013.441342896	0.10290587153923546
4124707	pr	['4124707']	4281131.13920755	1512040.14017872	0.35318706458933724	703329.655945845	0.16428594057878668	808710.48423288	0.1889011240105517
4124806	pr	['4124806']	6403091.85540278	1894964.04695101	0.29594516051680303	999109.646155748	0.15603550108573291	895854.40079526	0.13990965943106984
4124905	pr	['4124905']	3073204.37211658	909108.746948495	0.295817862032512	442872.771613895	0.14410781646418108	466235.9753346	0.15171004556833087
4125001	pr	['4125001']	6087463.64408131	1999983.17853245	0.32854129329823334	910969.434389055	0.14964679670403747	1089013.7441434	0.17889449659419668
4125100	pr	['4125100']	6298260.60155044	1436832.64734216	0.22813166019018896	552581.41781713	0.08773555951004969	884251.229525033	0.14039610068013972
4125209	pr	['4125209']	5755286.56092657	1571734.57807871	0.2730940608152219	777215.543668516	0.13504376114738387	794519.034410195	0.13805029966783822
4125308	pr	['4125308']	4046829.45115644	1042291.27175957	0.25755749886166324	617513.132147442	0.15259183506509735	424778.139612131	0.10496566379656659
4125357	pr	['4125357']	3810137.06115589	1156435.76509887	0.30351552884767863	530227.343212087	0.13916227545137988	626208.421886783	0.16435325339629875
4125407	pr	['4125407']	2980304.51902837	1009069.57537131	0.3385793528576348	507180.88753252	0.17017753866905844	501888.687838794	0.16840181418857772
4125456	pr	['4125456']	2147068.04971778	654500.366459243	0.30483447720498347	265946.712709739	0.12386505995685426	388553.653749503	0.18096941724812876
4125506	pr	['4125506']	219591704.963187	34505542.4334475	0.15713499942646791	26792750.5612391	0.12201166963811641	7712791.87220831	0.03512332978835109
4125555	pr	['4125555']	1488928.08541242	612962.538633344	0.4116804193827526	449701.867938378	0.30203061675326953	163260.670694965	0.10964980262948242
4125605	pr	['4125605']	26823684.7041301	5903521.11757025	0.22008613591634085	4079948.96085623	0.1521024797994301	1823572.15671402	0.06798365611691078
4125704	pr	['4125704']	18463212.1800293	3718426.19100181	0.20139649345653077	2067963.09697814	0.11200451345161644	1650463.09402367	0.08939198000491434
4125753	pr	['4125753']	3668862.70116473	1145679.26007164	0.31227095516764053	401719.762735767	0.10949435709552054	743959.497335872	0.20277659807211976
4125803	pr	['4125803']	6340963.0770134	1540551.83725139	0.24295234312844974	880606.017602781	0.13887575229621857	659945.819648608	0.10407659083223098
4125902	pr	['4125902']	1349145.20738781	397133.430584901	0.29435929387750887	195648.187847193	0.14501640503619576	201485.242737708	0.14934288884131308
4126009	pr	['4126009']	4968469.75640122	1390477.68702764	0.27986035040994106	825146.699373444	0.16607662717687893	565330.9876542	0.11378372323306293
4126108	pr	['4126108']	3444140.97485673	933778.056039347	0.27112074182102563	594986.615779462	0.17275327000928364	338791.440259885	0.09836747181174199
4126207	pr	['4126207']	4048649.47011297	1005033.24631458	0.24823913597205943	463509.66524127	0.11448500757175617	541523.581073313	0.133754128400304
4126256	pr	['4126256']	43872025.0623606	7525169.39793265	0.1715254626891788	3907213.9770304	0.08905934867325148	3617955.42090225	0.08246611401592731
4126272	pr	['4126272']	3037467.51151091	694290.689676395	0.22857551135782783	177889.169473591	0.058564962028220875	516401.520202804	0.17001054932960694
4126306	pr	['4126306']	8200070.02569637	1757423.9645213	0.21431816545640478	972561.958017135	0.1186041039856294	784862.00650416	0.09571406147077477
4126355	pr	['4126355']	4578767.7649294	1253721.15784613	0.27381191233346186	485984.852318539	0.10613878608146278	767736.305527587	0.1676731262519982
4126405	pr	['4126405']	4205335.44701421	1463285.28086985	0.34795922924740363	970758.404586129	0.23083970751378893	492526.876283722	0.11711952173361492
4126504	pr	['4126504']	10881378.8951447	2408406.74169631	0.22133286276530154	1473207.81705994	0.1353879716216195	935198.92463637	0.08594489114368202
4126603	pr	['4126603']	11985747.765552	2549023.12678651	0.21267118052597495	1377614.65987911	0.1149377316147504	1171408.4669074	0.09773344891122454
4126652	pr	['4126652']	1870564.781211	472837.757465865	0.2527780712089269	198205.675912806	0.10596033770318719	274632.081553058	0.14681773350573923
4126678	pr	['4126678']	4761972.47003074	1215782.84290502	0.2553107668212059	513944.542588803	0.10792681936388543	701838.300316216	0.14738394745732022
4126702	pr	['4126702']	2529740.16361116	611101.249595964	0.24156680531317	269041.308178318	0.10635136052639739	342059.941417647	0.13521544478677303
4126801	pr	['4126801']	8520420.24450383	1615489.40819502	0.18960208086415753	688485.486611107	0.08080417008248161	927003.921583914	0.10879791078167604
4126900	pr	['4126900']	3370051.67093331	998755.446689055	0.2963620573842588	366087.082166004	0.10862951607641641	632668.364523051	0.18773254130784242
4127007	pr	['4127007']	5425541.89176208	1218814.55619264	0.22464383844187769	624862.244161412	0.11517047635558343	593952.312031224	0.1094733620862935
4127106	pr	['4127106']	50345251.3193209	10106483.2057264	0.20074352477902627	7483661.71427197	0.14864682404316412	2622821.49145444	0.05209670073586235
4127205	pr	['4127205']	10233242.1964198	2360519.10701673	0.23067167391411697	1382813.55499238	0.13512956387137706	977705.552024358	0.09554211004274069
4127304	pr	['4127304']	9331253.13780655	2262678.26893416	0.2424838588685031	1258398.15860672	0.13485843112627477	1004280.11032744	0.1076254277422283
4127403	pr	['4127403']	10168953.8095095	2429075.42200519	0.2388717136008268	1064934.38034618	0.10472408472839223	1364141.04165902	0.13414762887243553
4127502	pr	['4127502']	10373224.2842798	2112877.37576464	0.20368569288206947	1202975.59956363	0.11596930391129119	909901.776201011	0.08771638897077838
4127601	pr	['4127601']	7792892.31694516	1977260.65626715	0.25372616171889345	1146764.80353419	0.14715522259182526	830495.852732961	0.1065709391270683
4127700	pr	['4127700']	103070874.786163	19979571.50745	0.19384303809297063	14135318.5863652	0.13714173490514345	5844252.92108479	0.056701303187827075
4127809	pr	['4127809']	4250848.51567493	1491398.99269416	0.35084736310754244	792276.23032968	0.1863807254970802	699122.762364477	0.16446663761046154
4127858	pr	['4127858']	6417862.41193355	1360507.24355284	0.211987599020988	475942.76450311	0.07415907882632837	884564.47904973	0.1378285201946596
4127882	pr	['4127882']	2670539.49385881	342789.956958942	0.12835981559052917	161679.446696122	0.060541866940339625	181110.51026282	0.06781794865018956
4127908	pr	['4127908']	4230125.31445231	1055443.08065009	0.24950633898342137	485665.04587203	0.1148110303523977	569778.034778061	0.1346953086310239
4127957	pr	['4127957']	5557066.56705492	1670634.79150851	0.30063249582304297	848793.025891834	0.15274120179230985	821841.76561668	0.14789129403073387
4127965	pr	['4127965']	6954244.56972483	1516908.7014834	0.2181270282162973	696561.512831692	0.10016350530209409	820347.188651705	0.11796352291420276
4128005	pr	['4128005']	15826230.5908359	3264199.35166541	0.20625248273303493	1605661.39964565	0.10145570610953947	1658537.95201977	0.10479677662349607
4128104	pr	['4128104']	86493709.6074073	15594011.9062095	0.1802907052662016	9950007.80246732	0.11503735760242158	5644004.10374218	0.06525334766378003
4128203	pr	['4128203']	34887407.4670405	9937270.11429959	0.2848383080252586	7639485.23010815	0.21897543511438822	2297784.88419144	0.06586287291087041
4128302	pr	['4128302']	1439869.27917692	364244.459808668	0.25297050577874886	187185.017756622	0.130001396976553	177059.442052045	0.12296910880219517
4128401	pr	['4128401']	7063789.32832768	2327571.59857463	0.32950750516304994	1493463.36821844	0.2114252420056263	834108.230356192	0.11808226315742394
