newcod,ano,oldcod
2206670,1997,2203701
2206696,1997,2202000
2206753,1997,2202208
2206951,1997,2200301
2207108,1997,2200202
2207355,1997,2202307
2207553,1997,2208007
2207850,1997,2209005
2207934,1997,2210003
2207959,1997,2210003
2208551,1997,2200806
2208858,1997,2207603
2208874,1997,2202307
2209450,1997,2209807
2209658,1997,2202802
2209757,1997,2201309
2209872,1997,2208304
2209955,1997,2207009
2209971,1997,2205805
2210375,1997,2209856
2210383,1997,2209609
2210391,1997,2207306
2210623,1997,2202901
2210631,1997,2200806
2210938,1997,2208007
2210953,1997,2202307
2210979,1997,2201002
2211506,1997,2205003
2211605,1997,2207207
2211704,1997,2209104
2401651,1997,2411403
2401859,1997,2411601
2403756,1997,2400802
2404853,1997,2404705
2407252,1997,2407005
2408953,1997,2407500
2409332,1997,2412609
2410256,1997,2402501
2411056,1997,2404408
2412559,1997,2414407
2413557,1997,2407401
2414159,1997,2403806
2414456,1997,2401305
2414753,1997,2412500
2500536,1997,2502508
2500577,1997,2512705
2500734,1997,2516300
2500775,1997,2516201
2501153,1997,2510709
2501351,1997,2507705
2501534,1997,2511400
2501575,1997,2502508
2502052,1997,2516805
2502151,1997,2504009
2503555,1997,2505402
2503753,1997,2512101
2504033,1997,2508901
2504074,1997,2514008
2504157,1997,2516003
2504355,1997,2502508
2504850,1997,2515500
2505238,1997,2508901
2505279,1997,2508901
2505352,1997,2501609
2506251,1997,2501302
2508554,1997,2503605
2509057,1997,2512903
2509156,1997,2516201
2509339,1997,2500403
2509370,1997,2507408
2509396,1997,2516706
2510659,1997,2514800
2512036,1997,2516904
2512077,1997,2500700
2512721,1997,2507309
2512747,1997,2501005
2512754,1997,2506806
2512762,1997,2515302
2512788,1997,2502508
2513158,1997,2517001
2513356,1997,2504405
2513653,1997,2516904
2513851,1997,2506509
2513927,1997,2512101
2513943,1997,2503100
2513968,1997,2512101
2513984,1997,2516201
2514453,1997,2503803
2514552,1997,2512309
2514651,1997,2502805
2515930,1997,2505808
2515971,1997,2515302
2516151,1997,2505105
2516755,1997,2507705
2517209,1997,2516201
2517407,1997,2515203
2601052,1997,2606804
2604155,1997,2614501
2607950,1997,2609204
2608057,1997,2611002
2608750,1997,2612604
2609154,1997,2607000
2612554,1997,2609907
2614857,1997,2611903
2701357,1997,2703908
3102050,1997,3112109
3102852,1997,3112307
3104452,1997,3132503
3106655,1997,3168002
3108255,1997,3135209
3108552,1997,3136306
3109253,1997,3129301
3109451,1997,3170404
3111150,1997,3108602
3112059,1997,3148608
3115359,1997,3157203
3115474,1997,3141009
3116159,1997,3161106
3117836,1997,3135209
3117876,1997,3137601
3119955,1997,3126109
3120151,1997,3100906
3120839,1997,3118403
3120870,1997,3101003
3121258,1997,3170107
3122355,1997,3101003
3122470,1997,3108206
3126752,1997,3139201
3126950,1997,3163508
3127073,1997,3157005
3127339,1997,3142908
3127354,1997,3136801
3127370,1997,3118403
3127388,1997,3155405
3128253,1997,3107307
3129657,1997,3170909
3130556,1997,3113404
3130655,1997,3155603
3135357,1997,3108602
3135456,1997,3126505
3136520,1997,3106507
3136553,1997,3158201
3136579,1997,3127800
3136959,1997,3139300
3138351,1997,3141801
3138674,1997,3139409
3138682,1997,3108602
3140159,1997,3129806
3140530,1997,3139508
3142254,1997,3139300
3143153,1997,3136009
3144359,1997,3100500
3144375,1997,3108206
3144656,1997,3162708
3144672,1997,3139607
3145059,1997,3152204
3145356,1997,3168606
3145372,1997,3157005
3145455,1997,3107307
3145851,1997,3152105
3145877,1997,3122009
3146255,1997,3127800
3146552,1997,3152204
3147956,1997,3142007
3148756,1997,3100302
3149952,1997,3100500
3150158,1997,3113404
3150539,1997,3120003
3150570,1997,3170529
3152131,1997,3170008
3152170,1997,3134004
3154150,1997,3139409
3156452,1997,3143906
3157278,1997,3155900
3157336,1997,3168804
3157377,1997,3157005
3157658,1997,3106606
3160454,1997,3155603
3160959,1997,3130903
3161056,1997,3141504
3161650,1997,3127305
3162252,1997,3118809
3162450,1997,3132107
3162658,1997,3118809
3162922,1997,3130101
3162948,1997,3101904
3164431,1997,3142205
3164472,1997,3130903
3165537,1997,3129806
3165552,1997,3139201
3165560,1997,3122702
3166956,1997,3152204
3168051,1997,3131208
3169059,1997,3108305
3170438,1997,3134400
3170479,1997,3170404
3170578,1997,3113404
3170651,1997,3155603
3170750,1997,3161700
3171030,1997,3135100
3171071,1997,3169703
3171154,1997,3154002
3201159,1997,3200102
3203320,1997,3202801
3204252,1997,3203601
3204955,1997,3204609
3205010,1997,3203205
3205176,1997,3203205
3300233,1997,3300704
3300936,1997,3302403
3301876,1997,3305208
3302452,1997,3301108
3303955,1997,3304003
3304110,1997,3304201
3304755,1997,3305000
3305133,1997,3300902
3305554,1997,3302007
3305752,1997,3301900
3503356,1997,3555000
3507753,1997,3512506
3509957,1997,3527207
3515657,1997,3516606
3516853,1997,3503208
3521150,1997,3549805
3525854,1997,3554508
3532157,1997,3519907
3532868,1997,3516903
3534757,1997,3518008
3536570,1997,3500709
3540853,1997,3527405
3541059,1997,3550100
3541653,1997,3554003
3543238,1997,3547700
3546256,1997,3509403
3547650,1997,3555802
3553658,1997,3539509
3554755,1997,3506706
3556958,1997,3524808
4101655,1997,4111506
4101853,1997,4111506
4102752,1997,4119004
4103040,1997,4119608
4103156,1997,4102604
4103958,1997,4109401
4104253,1997,4100400
4104659,1997,4104907
4106456,1997,4117602
4106852,1997,4107603
4107520,1997,4118907
4107546,1997,4120903
4107736,1997,4127007
4108452,1997,4104428
4108650,1997,4104451
4108957,1997,4110102
4110078,1997,4121703
4114351,1997,4122800
4115457,1997,4104451
4118857,1997,4128104
4119954,1997,4118204
4120150,1997,4113304
4120333,1997,4116000
4120655,1997,4108601
4121752,1997,4119301
4122172,1997,4108700
4126355,1997,4115804
4126678,1997,4113700
4200754,1997,4204301
4201950,1997,4201406
4202073,1997,4217709
4202081,1997,4202156
4202099,1997,4200804
4202131,1997,4203808
4202438,1997,4209300
4202537,1997,4207684
4202578,1997,4203501
4202875,1997,4203600
4203253,1997,4209300
4204194,1997,4208500
4204756,1997,4216008
4205175,1997,4210555
4205191,1997,4218806
4205357,1997,4210506
4205555,1997,4204806
4206751,1997,4217907
4207577,1997,4219309
4209177,1997,4205605
4210035,1997,4209003
4211876,1997,4208005
4211892,1997,4209300
4212056,1997,4211751
4214151,1997,4216701
4215356,1997,4203501
4215687,1997,4203501
4215695,1997,4214201
4215752,1997,4203501
4217253,1997,4216602
4217956,1997,4210506
4218350,1997,4217600
4219853,1997,4203600
4300877,1997,4313060
4301636,1997,4305454
4301875,1997,4322400
4302055,1997,4319703
4302253,1997,4301651
4304671,1997,4305454
4304713,1997,4317608
4305124,1997,4314209
4305439,1997,4317301
4305447,1997,4303509
4306072,1997,4315909
4306379,1997,4316907
4306551,1997,4321501
4306759,1997,4300703
4307450,1997,4321907
4307815,1997,4301206
4308078,1997,4302402
4308250,1997,4308904
4309571,1997,4320677
4310538,1997,4316907
4311130,1997,4322202
4311718,1997,4310603
4311734,1997,4321501
4312054,1997,4311403
4312377,1997,4322509
4312617,1997,4307401
4313011,1997,4302204
4313334,1997,4300208
4313391,1997,4303004
4314068,1997,4320701
4320321,1997,4309001
4320578,1997,4309001
4320859,1997,4321303
4321493,1997,4319406
4322327,1997,4314407
4322343,1997,4303707
4322376,1997,4317400
4322525,1997,4308805
4322855,1997,4312609
4323358,1997,4320909
5102686,1997,5103304
5102793,1997,5100250
5103700,1997,5108501
5103858,1997,5106307
5106182,1997,5103304
5106240,1997,5107925
5106265,1997,5104104
5107875,1997,5102637
5108303,1997,5103056
5200050,1997,5201801
5200258,1997,5219753
5200829,1997,5212808
5203575,1997,5218003
5215231,1997,5212501
5218052,1997,5209101
5219456,1997,5203203
5220280,1997,5205000
5221858,1997,5212501
5222302,1997,5217302
2207793,2001,2200400
2406155,2001,2414704
2703759,2001,2702306
2903276,2001,2930501
2919553,2001,2903201
3202256,2001,3201506
3302858,2001,3303500
4300034,2001,4301602
4300471,2001,4304705
4301073,2001,4314407
4302220,2001,4301503
4302238,2001,4306106
4302584,2001,4310207
4304614,2001,4311403
4304622,2001,4311304
4304655,2001,4317400
4305835,2001,4313003
4305934,2001,4308607
4306130,2001,4303806
4308433,2001,4311403
4310652,2001,4321436
4310876,2001,4307500
4311239,2001,4320701
4312179,2001,4303301
4313466,2001,4305801
4314134,2001,4301701
4314175,2001,4307104
4314464,2001,4307401
4315313,2001,4307005
4315958,2001,4318903
4316733,2001,4300059
4316972,2001,4318309
4318614,2001,4311791
4319364,2001,4313706
4321469,2001,4307054
4323770,2001,4310363
5101852,2001,5100359
5103254,2001,5101407
5103361,2001,5106752
5103437,2001,5102504
5106174,2001,5100201
5106190,2001,5103056
5106315,2001,5103106
5107578,2001,5101407
5107743,2001,5107354
5107768,2001,5106224
5107792,2001,5106281
5107883,2001,5100359
5108352,2001,5106752
5204854,2001,5201108
5208152,2001,5220603
5210158,2001,5205406
5212253,2001,5210802
2200954,2005,2208007
5003900,2005,5002605
5104526,2005,5108006
5104542,2005,5108006
2206720,2009,2211001
